SYMBOL,foldChange,log2FoldChange,AveExpr,t,B,PValue,PAdj,FDR,falsePos
CD46,1.91731966353115,0.939090889194028,7.19858453378765,2.19616933289734,-5.11132792087362,5.768e-02,1.000e+00,0.131098370924744,1009
AFDN,1.81059473526631,0.856463664537515,4.78298305063775,2.19598117237123,-4.88713934866443,5.770e-02,1.000e+00,0.131120583159924,1009
OTUB1,1.44738867911866,0.533452392594907,7.61371822566001,2.19539784439421,-5.14369430765911,5.775e-02,1.000e+00,0.131225267667203,1010
ZCCHC18,4.98359581190104,2.31718706518938,-2.36211381625557,2.19487476145605,-4.11965102614066,5.780e-02,1.000e+00,0.131317450431814,1011
COL5A2,0.751112520769792,-0.412899047338534,10.314356312258,-2.19472781468403,-5.34213249633824,5.782e-02,1.000e+00,0.131331094479163,1011
PPP1R14B-AS1,0.260873171535739,-1.93857951133959,-1.60784225947354,-2.19409122989293,-4.17704118607704,5.787e-02,1.000e+00,0.131447084705739,1012
RAB14,1.65071706707608,0.723092863494187,7.08058988486764,2.19288124858971,-5.10751560219117,5.799e-02,1.000e+00,0.131661987827919,1014
LINC01465,1.70540437181625,0.77011386009678,2.3437539438286,2.19273166789145,-4.62920543052635,5.800e-02,1.000e+00,0.131661987827919,1014
PACSIN3,0.656446625972483,-0.607250380913396,6.27678746383732,-2.19263500797195,-5.03581535705436,5.801e-02,1.000e+00,0.131661987827919,1014
UBA52P3,2.43268386215295,1.282548847963,-0.955447780824018,2.19262312509061,-4.24859969279756,5.801e-02,1.000e+00,0.131661987827919,1015
SVIL,0.611407999519571,-0.709792666653786,5.08127357193273,-2.19262033569876,-4.91640096292788,5.801e-02,1.000e+00,0.131661987827919,1015
ZNF595,0.347526180390733,-1.52480642957738,1.63334506579985,-2.19257473524087,-4.52005556107828,5.801e-02,1.000e+00,0.131661987827919,1015
DAB2IP,0.512310351333089,-0.964910052858612,4.01655843840938,-2.19206344711289,-4.79993755731233,5.806e-02,1.000e+00,0.131741215374167,1016
E2F1,0.656129814171254,-0.607946817036161,6.31017288187034,-2.1920334431646,-5.03959524932499,5.806e-02,1.000e+00,0.131741215374167,1016
FANCD2,0.541514202545904,-0.884928918320904,4.1713057056519,-2.1916094868713,-4.81773216015227,5.810e-02,1.000e+00,0.131812989466373,1016
AKR1D1,4.8097945629688,2.26597527459498,-2.89959583172262,2.19146880204457,-4.08457105895961,5.812e-02,1.000e+00,0.131825393484193,1017
RRP12,0.632156354695208,-0.661646662679447,6.78779903566432,-2.19115761215427,-5.08146167111164,5.815e-02,1.000e+00,0.13186383221237,1017
TMEM44-AS1,1.57799932319886,0.658096586582133,3.43417427187031,2.19112248781835,-4.74432978320677,5.815e-02,1.000e+00,0.13186383221237,1017
ZNF630,0.277492169731364,-1.84948103279079,0.0979651232808714,-2.19066669118032,-4.34947701550068,5.819e-02,1.000e+00,0.131942361590575,1018
NPAT,0.538951772038751,-0.891771915329858,4.45588968212974,-2.19030349550056,-4.85037398824339,5.822e-02,1.000e+00,0.13200149516551,1019
MTFR1,0.543838692270274,-0.878749297035805,4.33366507111148,-2.18943163592496,-4.83890790487464,5.831e-02,1.000e+00,0.132167542729795,1020
AP1S1,0.677397825904739,-0.561924738349779,6.05796863874155,-2.18934158061499,-5.02156859904901,5.831e-02,1.000e+00,0.132169347954707,1020
MAD2L1P1,0.230928953299664,-2.11447902890753,-1.13374697456839,-2.18903871842993,-4.22436627090768,5.834e-02,1.000e+00,0.132215898879663,1021
DECR1,1.76648724845276,0.820883335042117,5.62907771878141,2.1887751024943,-4.98802604948214,5.837e-02,1.000e+00,0.13225421221694,1021
ARPC3P5,2.13423670000641,1.09372018880914,1.80832681511014,2.18852966558813,-4.57602850446966,5.839e-02,1.000e+00,0.132288713492769,1021
DLAT,0.6424043760469,-0.638446374386342,6.14328551649871,-2.18813715272024,-5.03030785357562,5.843e-02,1.000e+00,0.13235418203509,1022
MATN1,0.188798065771032,-2.40508411046745,-2.13607809505809,-2.18805065148354,-4.13891188782742,5.843e-02,1.000e+00,0.132355252037575,1022
HSP90AA1,0.603366321507773,-0.728893924007195,10.9653525018894,-2.18768540014798,-5.40150612832283,5.847e-02,1.000e+00,0.132415015450738,1023
ST3GAL1,9.27281968408325,3.21300810106113,-1.98272936906832,2.18754820076006,-4.15382253216274,5.848e-02,1.000e+00,0.132426767511942,1023
DNAAF3-AS1,0.173759953350748,-2.52483247395205,-2.29025062891608,-2.18677797460012,-4.12730434251306,5.855e-02,1.000e+00,0.132571924862986,1024
KYNU,3.60812760331483,1.85125036115821,-0.052462850148381,2.18623609442652,-4.35079773453042,5.860e-02,1.000e+00,0.13266905201994,1025
TBC1D13,0.67167458370071,-0.574165656808949,6.52105094151771,-2.18589391232385,-5.06797367541577,5.863e-02,1.000e+00,0.132724092365315,1026
SDHC,1.43011396984034,0.516130124046738,7.72056580834823,2.18553565785197,-5.16677426680881,5.867e-02,1.000e+00,0.132782550958067,1026
VCF2,1.68472540364923,0.75251346317149,4.00169182077718,2.18535793553474,-4.81457752771515,5.868e-02,1.000e+00,0.132802903047381,1027
MORF4,1.94987427836633,0.963381106628919,1.34096913314804,2.18496059549625,-4.52675102511852,5.872e-02,1.000e+00,0.132869658229762,1027
TGIF2,0.712659711471294,-0.488714727561963,5.71478827891591,-2.18452985021055,-4.99679779617615,5.876e-02,1.000e+00,0.13294351046563,1028
MUC12-AS1,0.409733238405833,-1.28724316292296,0.315036919572897,-2.18437972519453,-4.38880640948217,5.878e-02,1.000e+00,0.132958057463421,1028
COPS7A,1.37116900620823,0.455406404371216,7.371902491229,2.1841669060679,-5.14314044822715,5.880e-02,1.000e+00,0.1329858662116,1029
AGPAT5,0.608932976779209,-0.715644650646495,6.76854956144674,-2.18325655030929,-5.09147101231806,5.888e-02,1.000e+00,0.133161309932979,1030
CDK5,1.66272517581502,0.733549731912151,5.49906541630895,2.18222436507743,-4.98535969172092,5.898e-02,1.000e+00,0.133362815894006,1032
ZNF623,0.694801393549684,-0.525327447250683,4.82794647524041,-2.18208400484797,-4.90733987377133,5.899e-02,1.000e+00,0.133375344444766,1032
SLC10A7,0.457478858832936,-1.12822302025924,1.43688452283131,-2.18177477590351,-4.52336736440134,5.902e-02,1.000e+00,0.133423699359024,1032
NEUROD2,0.135684015505857,-2.88167732334751,-1.97226729910973,-2.1815397918188,-4.15646277884977,5.904e-02,1.000e+00,0.133456316702136,1033
ACO1,0.697939418810399,-0.518826279046804,6.38900858984711,-2.18077315840306,-5.06477823685597,5.911e-02,1.000e+00,0.13358282101558,1034
DDX12P,0.598935314609007,-0.739527895432569,3.01525298326475,-2.18076643071473,-4.71123530064203,5.911e-02,1.000e+00,0.13358282101558,1034
GLTPD2,0.489944562980416,-1.02930957675716,2.93299668520855,-2.1806933833037,-4.69943311617464,5.912e-02,1.000e+00,0.13358282101558,1034
SNRPFP1,1.97854352126952,0.984438800073891,1.09485965910628,2.18061898581139,-4.50285340693477,5.913e-02,1.000e+00,0.13358282101558,1034
TMX2P1,0.603392982441234,-0.728830177083727,2.71421157759155,-2.18016905482163,-4.67986676673814,5.917e-02,1.000e+00,0.133655055557054,1035
BICDL1,0.321936609895895,-1.63515144875822,1.12187983907343,-2.1801165802358,-4.48046990066234,5.918e-02,1.000e+00,0.133655055557054,1035
UNKL,0.522726407162788,-0.935872051486868,3.915536508388,-2.17976913487912,-4.80799591334321,5.921e-02,1.000e+00,0.133697051926253,1036
PPIAP34,0.300537560089756,-1.734382789911,-3.21888062534512,-2.17975661703974,-4.0784598439005,5.921e-02,1.000e+00,0.133697051926253,1036
RPS2P46,1.58084169385386,0.66069290284682,6.48419948931889,2.17963931388684,-5.07963998204014,5.922e-02,1.000e+00,0.133704732208542,1036
MST1P2,0.241912200010143,-2.04744456637025,-2.35932788347544,-2.17942893227014,-4.13651569717756,5.924e-02,1.000e+00,0.133732205732532,1036
ZDHHC24,1.54768734426418,0.63011405517897,5.75347889297036,2.17901509615878,-5.0151484515002,5.928e-02,1.000e+00,0.133802964643933,1037
ATP2A3,9.07267044805033,3.18152725583765,-1.62484937350797,2.17884628151954,-4.19690314667117,5.930e-02,1.000e+00,0.133821617152281,1037
FHIP1A,0.15485863281368,-2.69097628455589,-0.237636326555726,-2.17858715499802,-4.31707124556977,5.932e-02,1.000e+00,0.133859494540933,1038
TMEM216,2.08206842961925,1.05801748527998,2.53984725985457,2.17819002707179,-4.67090106722649,5.936e-02,1.000e+00,0.133910341116564,1038
CBLB,3.24485112477144,1.69815228824567,2.09548967437307,2.1781860546729,-4.61751438400933,5.936e-02,1.000e+00,0.133910341116564,1038
CAPN1,0.697138993967796,-0.520481768899078,8.12225382042215,-2.17741244142271,-5.20656856134431,5.943e-02,1.000e+00,0.134057864617806,1040
DGCR8,0.619763134449738,-0.690211153658528,3.30829333077688,-2.17719068855181,-4.74811960616506,5.945e-02,1.000e+00,0.134087847426272,1040
CNOT3,0.567744759482429,-0.816685610562165,5.92803424765013,-2.17677465446726,-5.02592724860021,5.949e-02,1.000e+00,0.134143241925373,1041
DBF4B,0.551002781771398,-0.85986849253799,4.37357864123668,-2.17676448844269,-4.86321806832069,5.949e-02,1.000e+00,0.134143241925373,1041
NUDT4B,0.390023883082521,-1.35836562488751,-1.84362025409472,-2.17668766803206,-4.18576585630175,5.950e-02,1.000e+00,0.134143241925373,1041
PHB1P1,0.491368682256515,-1.02512218548407,-0.120885925912632,-2.17646099200198,-4.35488990410113,5.952e-02,1.000e+00,0.134174301887845,1041
TNFAIP8L3,0.526776642919639,-0.924736716436167,0.73221512029652,-2.1759786564015,-4.4531846705581,5.957e-02,1.000e+00,0.134259931867522,1042
RFX2,0.560044860234081,-0.83638570156513,4.82235049976706,-2.17587681291958,-4.91285933512882,5.958e-02,1.000e+00,0.134264372711568,1042
PFDN1,1.40098784002677,0.486444433849236,6.35304959232048,2.17544608744171,-5.07479614157669,5.962e-02,1.000e+00,0.134339039552901,1043
RGL3,0.426829131777485,-1.22826944909844,3.43237443994439,-2.17509935389306,-4.76063323651934,5.965e-02,1.000e+00,0.13439580158081,1043
FUBP3,0.730728801830447,-0.452592022293159,7.07276453815289,-2.17482838060549,-5.13131141640716,5.968e-02,1.000e+00,0.13443639598207,1044
CHMP2B,1.58457944266121,0.664099990840566,4.98161029445391,2.17423063235471,-4.94333231318595,5.973e-02,1.000e+00,0.134546883552472,1045
TTC1,1.57139798686783,0.652048617273828,5.8158780556604,2.17365659652412,-5.02929912531564,5.979e-02,1.000e+00,0.134652385682927,1046
IFT22,1.46112042284835,0.547075087303995,5.37270905573696,2.17338276280196,-4.98625270787772,5.981e-02,1.000e+00,0.134690070996823,1046
MAP7D2,0.142291928776024,-2.81307426468178,-3.00999426120045,-2.17331861731692,-4.09952813118793,5.982e-02,1.000e+00,0.134690070996823,1046
PSMD14,1.70466670360223,0.769489691117742,7.23578965588599,2.17310289626745,-5.15003049841633,5.984e-02,1.000e+00,0.134710759473582,1047
PPT2-EGFL8,0.395646247712199,-1.33771702004082,-2.11759756929566,-2.1730600886176,-4.16873468744169,5.984e-02,1.000e+00,0.134710759473582,1047
ATAD3A,0.639102297213186,-0.645881221821321,7.02802476228111,-2.1728157187136,-5.12949767486269,5.987e-02,1.000e+00,0.134732798041555,1047
GPSM2,0.589961170139021,-0.761308092093178,5.73338461857551,-2.1727953108745,-5.01316733782771,5.987e-02,1.000e+00,0.134732798041555,1047
H2AZ1-DT,0.2437554845456,-2.03649341474216,-1.97837263426715,-2.17262797342761,-4.17490348931236,5.988e-02,1.000e+00,0.134751308093964,1048
NPIPB3,0.268164853020181,-1.89880793182936,-1.84175462294884,-2.17244183799397,-4.18823843607708,5.990e-02,1.000e+00,0.134773850099619,1048
C2CD4D,0.195655249978437,-2.35361427257997,-0.693369669976127,-2.17195651745893,-4.29047460332274,5.995e-02,1.000e+00,0.13486052296052,1049
WAS,2.34072668904253,1.22695649045924,0.390989158367168,2.17185387961783,-4.42661970366867,5.996e-02,1.000e+00,0.134865184697417,1049
PPP1R3G,0.453282973908702,-1.14151612276295,2.49235032786554,-2.17167637081028,-4.66225315811845,5.997e-02,1.000e+00,0.134885901714228,1049
LINC00370,0.469045386914323,-1.09220056381394,3.31515207374933,-2.17148651856281,-4.75403415096716,5.999e-02,1.000e+00,0.134898873983514,1049
GRHL1,2.5709939679893,1.36232622535549,2.04452440816027,2.17145413818144,-4.62620536820916,6.000e-02,1.000e+00,0.134898873983514,1050
LARP6,0.497557248837672,-1.00706556347735,4.58242257741239,-2.17104572536349,-4.89311917598691,6.004e-02,1.000e+00,0.134969133651883,1050
ZNF319,0.517029356089822,-0.951681898132746,4.67306175840456,-2.17081733934905,-4.90330332471381,6.006e-02,1.000e+00,0.135000792260571,1051
RPL29P5,3.21589417995348,1.68521993494717,-2.25399989062509,2.17044333998976,-4.16601657159265,6.009e-02,1.000e+00,0.135051171165471,1051
STAT3,1.35980133445974,0.443395890647896,7.44519037071408,2.17042096370766,-5.16983585446276,6.009e-02,1.000e+00,0.135051171165471,1051
ASTILCS,0.444471531633145,-1.16983707737778,-0.0213798289855711,-2.17027258137998,-4.37352967076012,6.011e-02,1.000e+00,0.135063975849354,1051
WWOX,0.583223057906597,-0.77788033669386,2.65722092252287,-2.17019970135509,-4.68870025340697,6.012e-02,1.000e+00,0.135063975849354,1052
NUTF2P7,2.47902934987603,1.30977535196919,-0.401899740083087,2.16995805394141,-4.3380628051863,6.014e-02,1.000e+00,0.135089696575252,1052
C3orf33,0.511687117326192,-0.966666183610114,1.10244519291169,-2.1698990126559,-4.50616438732978,6.014e-02,1.000e+00,0.135089696575252,1052
NME3,1.73632618070227,0.796037993334274,5.87701269711643,2.16983755848846,-5.04079526262029,6.015e-02,1.000e+00,0.135089696575252,1052
DHX37,0.538752898763784,-0.892304368233868,5.26690403492554,-2.16971829065541,-4.96857035345245,6.016e-02,1.000e+00,0.13509598993908,1052
FMNL1-DT,3.00832499998063,1.58896043487867,1.58432284377675,2.16960415976095,-4.57484322004508,6.017e-02,1.000e+00,0.13509598993908,1053
RPS10P3,2.05489277375356,1.03906311468069,0.543849466978363,2.16956599027831,-4.44947268137912,6.018e-02,1.000e+00,0.13509598993908,1053
NUP107,0.528035788672978,-0.92129238047172,6.20585632543621,-2.16918018946321,-5.06184135632896,6.021e-02,1.000e+00,0.135161515582422,1053
LDAH,0.543290315655163,-0.880204764205741,4.8050300161758,-2.16878833078494,-4.92084480913175,6.025e-02,1.000e+00,0.135206423996713,1054
DRD4,0.251831354097959,-1.9894701788456,-1.37235705229796,-2.16873278375519,-4.2340726701363,6.026e-02,1.000e+00,0.135206423996713,1054
MOB3B,5.206815953816,2.38040141244938,-3.47604438435856,2.16867689771554,-4.07783853105813,6.026e-02,1.000e+00,0.135206423996713,1054
BRCA2,0.403472930641569,-1.30945620983334,4.14684632197014,-2.16864835592633,-4.84554082723611,6.026e-02,1.000e+00,0.135206423996713,1054
LBR,0.585466348863912,-0.772341844267356,6.93499129812152,-2.16846999991219,-5.12750683258279,6.028e-02,1.000e+00,0.135227416171702,1055
ADPRH,2.23738622442351,1.1618143203061,0.883037676852905,2.16821604764807,-4.49367305653384,6.031e-02,1.000e+00,0.135250735831671,1055
QRICH2,0.421944941337996,-1.24487333775802,0.642436344191993,-2.16820017737213,-4.44952506377856,6.031e-02,1.000e+00,0.135250735831671,1055
H1-10-AS1,0.397640219083871,-1.33046441007379,0.612755524566518,-2.16808125258027,-4.44604652275415,6.032e-02,1.000e+00,0.135258963355679,1055
LRRC8C-DT,0.519126126071524,-0.945842998786694,1.12837515249999,-2.16762900956016,-4.51200655479084,6.036e-02,1.000e+00,0.135338875888659,1056
SERPIND1,0.15571869857863,-2.68298590238469,-3.02556798533077,-2.16747494514176,-4.10708194442228,6.038e-02,1.000e+00,0.135354672361454,1056
DGAT1,0.641058595894283,-0.641471862626063,5.89131418696058,-2.16731575404164,-5.03906408524639,6.039e-02,1.000e+00,0.135371575799092,1056
ZNF557,0.632756033937359,-0.660278735001029,3.5793228340291,-2.16666929395652,-4.79330557793094,6.045e-02,1.000e+00,0.135493377710609,1058
KRT18P36,0.343252423186122,-1.54265818979172,-2.72525426660705,-2.16658523437157,-4.13073382918178,6.046e-02,1.000e+00,0.135494121338821,1058
FHP1,0.416470121059057,-1.26371509928736,-0.981232116025385,-2.16636013010006,-4.27950063392963,6.048e-02,1.000e+00,0.135525244828508,1058
MACO1,1.60783129747611,0.685116038940426,3.00303415889658,2.16620639213361,-4.73732987099011,6.050e-02,1.000e+00,0.13554100247015,1058
EIF3J,1.49918404494517,0.584177504320411,4.77643772135626,2.16530143584928,-4.93392350262992,6.059e-02,1.000e+00,0.135711883681828,1060
C5,0.567499428984455,-0.817309154116778,2.79141075696838,-2.16525250139131,-4.70987497690381,6.059e-02,1.000e+00,0.135711883681828,1060
LEF1,7.1282894429778,2.83355591843542,-2.68611158834757,2.16495382085668,-4.13537202214139,6.062e-02,1.000e+00,0.135732018195696,1060
MXRA7P1,1.82818423318696,0.870411463674039,4.55358315226547,2.16488021140205,-4.90866072533791,6.063e-02,1.000e+00,0.135732018195696,1060
RPS2P53,1.96904488064047,0.977495995109206,0.937640222868632,2.16485063312289,-4.50654701429294,6.063e-02,1.000e+00,0.135732018195696,1060
ALKBH6,0.469013511521813,-1.09229860983385,1.29349215168383,-2.16483698324103,-4.53412724831231,6.063e-02,1.000e+00,0.135732018195696,1061
MIR3936HG,0.480372430802533,-1.05777473960939,-0.24258389417617,-2.16472725981896,-4.35906844803462,6.064e-02,1.000e+00,0.135738318334806,1061
RNPC3,1.7326251324988,0.792959549485914,2.58699796378139,2.16401273958708,-4.69808109038428,6.071e-02,1.000e+00,0.1358751588775,1062
PPP6R2,0.666638036145854,-0.585024459717197,6.11971798255903,-2.16391591286537,-5.06623349886792,6.072e-02,1.000e+00,0.13587868446499,1062
PAX8-AS1,0.274515609677288,-1.86503990790196,1.88627157965483,-2.16372646447216,-4.59201435402417,6.074e-02,1.000e+00,0.135902215310858,1062
P4HA1,1.97614903790354,0.982691756708041,6.07971226756104,2.16359688779531,-5.0686650751844,6.075e-02,1.000e+00,0.135912819533322,1063
MRPS36P1,0.243098596618472,-2.04038653001687,-1.76907118637066,-2.16329552886723,-4.20703888559609,6.078e-02,1.000e+00,0.135960538688688,1063
PJVK,2.29843256758149,1.20065034035839,0.470913022270443,2.16276008236399,-4.45020804031016,6.083e-02,1.000e+00,0.136058881894453,1064
DGCR5,0.489386328150669,-1.03095429707599,3.32152458859154,-2.16261230337301,-4.76950843512213,6.085e-02,1.000e+00,0.136073440203226,1064
PABPC1P2,0.170320866795749,-2.55367289781245,-3.55668311129146,-2.16229716895181,-4.09373439507421,6.088e-02,1.000e+00,0.136124200202099,1065
SCARB2,1.61164489875581,0.68853390314696,7.07449506233659,2.16207090960395,-5.15468668485758,6.090e-02,1.000e+00,0.136147159946107,1065
RPL32P26,2.81707537703868,1.49419816670362,-3.55084815058088,2.16203018522027,-4.08418585281526,6.090e-02,1.000e+00,0.136147159946107,1065
C1orf43,1.39601384896345,0.481313253676352,7.70044224658036,2.16182914371365,-5.20193941123583,6.092e-02,1.000e+00,0.13616748597747,1066
RRP1,0.695712790951497,-0.523436249426425,7.09248972060185,-2.16175610790372,-5.15259243577256,6.093e-02,1.000e+00,0.13616748597747,1066
RTL10,1.51634861889464,0.600601477077688,6.04607491904948,2.16164703078402,-5.0689948471466,6.094e-02,1.000e+00,0.13616748597747,1066
DNAJC8P1,0.509383718209941,-0.973175248414593,0.492185498488445,-2.16161465325501,-4.44634177302751,6.094e-02,1.000e+00,0.13616748597747,1066
AFG1L,0.524341090076406,-0.931422487567066,1.49410783709907,-2.16106282087631,-4.56619412697688,6.100e-02,1.000e+00,0.136253358583447,1067
ELL2,1.59048200964245,0.669464053269179,3.50029183632845,2.16102729010171,-4.79746132768657,6.100e-02,1.000e+00,0.136253358583447,1067
C16orf95,0.528155799828477,-0.92096452423518,0.942897216927823,-2.16097683561859,-4.50086075094004,6.100e-02,1.000e+00,0.136253358583447,1067
HIVEP1,0.596169572262161,-0.746205351001949,4.05545745436558,-2.16088099176175,-4.8536326317678,6.101e-02,1.000e+00,0.136256714646991,1067
ABCA4,0.484999557566456,-1.04394466366383,4.16824099370799,-2.16074419171559,-4.86373923516371,6.103e-02,1.000e+00,0.136268941374795,1068
SGO1,0.440926162185954,-1.18139101363307,3.25435012798615,-2.16035362243363,-4.76336599721909,6.106e-02,1.000e+00,0.136332125811519,1068
METTL26,1.58830927157382,0.667491857772467,5.76284376041587,2.16029182919703,-5.04490111110327,6.107e-02,1.000e+00,0.136332125811519,1068
CLSTN3,1.97615337981442,0.982694926532935,4.59325010609251,2.15914634198052,-4.921722567523,6.118e-02,1.000e+00,0.136563075937481,1070
SNORA84,0.28905913232556,-1.79056344234689,-2.81819396609205,-2.15819376152643,-4.13429700852569,6.127e-02,1.000e+00,0.136752486640517,1072
NDUFAF3,1.48996645609816,0.575279851381679,6.53857094086324,2.15667566054168,-5.11966066764745,6.142e-02,1.000e+00,0.137062725801579,1074
TIRAP,0.544119197676138,-0.878005364259196,2.67282774627416,-2.15660700682548,-4.70976014670263,6.143e-02,1.000e+00,0.137062725801579,1075
ZNF281,0.691333591228249,-0.532546068387307,6.02784008375022,-2.15625322982108,-5.06983078389248,6.146e-02,1.000e+00,0.137122299644777,1075
ZNF701,0.308778438388878,-1.69535608034967,-1.44564093331835,-2.15608788364904,-4.24774344238491,6.148e-02,1.000e+00,0.137140837038739,1075
TERF1P7,0.259577268597432,-1.94576404405276,-2.40603557670165,-2.15542861765346,-4.16761751596042,6.154e-02,1.000e+00,0.137259093749082,1077
SMG6,0.673889783030929,-0.569415441873794,4.46248673372227,-2.15538487962763,-4.90793982033786,6.155e-02,1.000e+00,0.137259093749082,1077
LINC00630,0.622387533935625,-0.684114930625861,3.20395741333129,-2.15513461411181,-4.77072577658888,6.157e-02,1.000e+00,0.137281001071024,1077
ELOVL6,1.61240941196848,0.689218109636674,3.35468441685973,2.15512396651714,-4.79100013836016,6.157e-02,1.000e+00,0.137281001071024,1077
DIS3,0.567576646782441,-0.817112864657819,4.86565802459149,-2.15433788835413,-4.95017873323398,6.165e-02,1.000e+00,0.137435038957107,1078
ZNF768,0.575773229163151,-0.796427383185434,6.20452816662333,-2.15418187569632,-5.08678360126234,6.167e-02,1.000e+00,0.137451591448193,1079
BMPR2,1.49584323078523,0.580958984035719,5.47807075302488,2.15385904584712,-5.02697360726147,6.170e-02,1.000e+00,0.137504585025767,1079
KIAA0586,0.605320031393676,-0.724230001043706,4.51993351277631,-2.15373661066309,-4.91527738322391,6.171e-02,1.000e+00,0.137513814026888,1079
ATP8B1,2.50197228127997,1.32306580633769,3.84177195420487,2.15358622013068,-4.8446861990563,6.172e-02,1.000e+00,0.137529153603942,1080
KLHL36,0.604722271830591,-0.725655380677393,5.791897788517,-2.15343522317557,-5.04977249119297,6.174e-02,1.000e+00,0.137544629462832,1080
ZXDB,0.686952307532191,-0.541718153158686,4.67794565628392,-2.15289724795919,-4.93564483849322,6.179e-02,1.000e+00,0.137644703673705,1081
BEND3,0.574754706122288,-0.798981721031354,3.76891762157162,-2.15274158512707,-4.83439329265751,6.181e-02,1.000e+00,0.137661216599045,1081
SLC4A2,0.631755641229521,-0.662561453188593,7.21342716089572,-2.15263998381,-5.17525119727914,6.182e-02,1.000e+00,0.137665909785754,1081
TMEM101,0.6155497353606,-0.700052666188582,5.54492695793479,-2.15135256716304,-5.02862848882159,6.194e-02,1.000e+00,0.137930190400709,1084
TPMT,1.78062313320856,0.83238220403966,4.74204175227328,2.15118269207117,-4.95150293924951,6.196e-02,1.000e+00,0.137949856874703,1084
WDFY1,0.415852222943166,-1.26585715090417,4.4712856221379,-2.15105732154751,-4.90715730744871,6.197e-02,1.000e+00,0.13795977443123,1084
SEMA6D,3.62651005831594,1.85858185030334,-3.0941495686745,2.15038799730067,-4.13129404475711,6.204e-02,1.000e+00,0.138088963386512,1085
PPM1E,0.0955931139309104,-3.3869494926517,-1.19803885408096,-2.15022985326083,-4.26251731948007,6.205e-02,1.000e+00,0.138106084346558,1086
RPL7P29,4.43600916236438,2.14926234532018,-3.66822426430821,2.14975353656336,-4.09330692028038,6.210e-02,1.000e+00,0.138193036007828,1086
EIF4HP1,0.635375833397073,-0.654317876887007,3.9447458513345,-2.149579840795,-4.85934680289581,6.212e-02,1.000e+00,0.138213587853484,1087
LINC01140,0.164216603397367,-2.60632809427551,-3.46266961343583,-2.14927288816008,-4.11383137800772,6.215e-02,1.000e+00,0.138263408056371,1087
ASB9,4.63939806096062,2.21393763492163,-2.53419418893664,2.14866833354312,-4.17402976517453,6.221e-02,1.000e+00,0.138378646037239,1088
GTPBP3,0.626506774722587,-0.674597984692445,5.96688069022476,-2.14855302046047,-5.07463303118947,6.222e-02,1.000e+00,0.138386396865191,1088
SMOC2,8.03364529281718,3.00605476389885,-0.604065053333772,2.14757592054542,-4.33917641034537,6.232e-02,1.000e+00,0.138583718961567,1090
RPL7P32,2.39317821162832,1.25892783334082,0.605440812163251,2.14726038429524,-4.49011998126607,6.235e-02,1.000e+00,0.138635566803639,1091
NOXRED1,0.25904887054689,-1.94870380143623,-2.64176369085181,-2.14692759899771,-4.16250941548362,6.238e-02,1.000e+00,0.138691235145359,1091
PLLP,0.507241984689628,-0.9792539318298,1.12600928985458,-2.14594174805238,-4.54480709489326,6.248e-02,1.000e+00,0.138890916484691,1093
FOXA1,2.58635991456249,1.37092305272895,2.18792961691964,2.14454538512643,-4.68379947899242,6.262e-02,1.000e+00,0.139181592282362,1095
SKA3,0.578753289573729,-0.78897960636206,4.52464900884427,-2.14431951836027,-4.92944417113834,6.264e-02,1.000e+00,0.139213838430653,1096
ERBIN,0.433471888231777,-1.20598966089511,6.76790916209807,-2.14421245524641,-5.14629984773183,6.265e-02,1.000e+00,0.139219823692236,1096
LINC02916,1.66665291970634,0.736953694514233,2.41955150081958,2.14368214698968,-4.71182265517457,6.270e-02,1.000e+00,0.139301933156086,1097
ITFG2,1.70825932391466,0.772527001262265,4.91337457375083,2.14368124081657,-4.98250559303315,6.270e-02,1.000e+00,0.139301933156086,1097
ELK3,0.686190937313493,-0.543318022881653,5.11287911301998,-2.1430268276631,-4.9980147413415,6.277e-02,1.000e+00,0.139429074024575,1098
COMMD9,1.4331533497882,0.519192988624606,5.7271847467379,2.14279711012361,-5.06831030761375,6.279e-02,1.000e+00,0.139462238845599,1098
BCL7C,1.45393746135213,0.539965215517793,7.09746841161102,2.14269887280265,-5.18628491076721,6.280e-02,1.000e+00,0.139466289954526,1099
LRFN4,0.566760268225572,-0.819189470793528,5.84630081342814,-2.14253116014635,-5.07054615575089,6.282e-02,1.000e+00,0.139485732081997,1099
DIRAS1,0.605183314425849,-0.724555883484278,4.7289162954646,-2.14205007718814,-4.95593807858457,6.287e-02,1.000e+00,0.139534299417051,1099
ZXDC,0.626447739184549,-0.674733935801734,5.63776907063729,-2.1420158292348,-5.05236810181277,6.287e-02,1.000e+00,0.139534299417051,1100
MESTIT1,0.498970302459602,-1.00297414258983,1.33939658712994,-2.14197888875012,-4.57511930436809,6.287e-02,1.000e+00,0.139534299417051,1100
NEK10,0.415378582647103,-1.26750126364795,-0.159000460074919,-2.14193900584458,-4.39980744317107,6.288e-02,1.000e+00,0.139534299417051,1100
LIFR,2.16808385906351,1.11642055960474,4.38769171031797,2.14191240571973,-4.92438168152455,6.288e-02,1.000e+00,0.139534299417051,1100
C16orf95-DT,0.443206272066503,-1.17394979694969,0.457929845799321,-2.14168346678189,-4.46985963859917,6.290e-02,1.000e+00,0.139556981483318,1100
MMP13,5.05045932424666,2.3364146026522,-1.29370287225943,2.14165030407985,-4.28751449066284,6.291e-02,1.000e+00,0.139556981483318,1100
