id	filename	md5	size	state
af424e27-81a3-4ab0-8fe2-b0c70d0311e6	af424e27-81a3-4ab0-8fe2-b0c70d0311e6/nationwidechildrens.org_clinical.TCGA-2J-AABA.xml	2248881f3f73a7b37dc3b5f8db2d7c1c	43381	validated
b04f4991-673c-46ee-a4fb-bc404cfc853a	b04f4991-673c-46ee-a4fb-bc404cfc853a/nationwidechildrens.org_clinical.TCGA-2J-AABV.xml	b979de3d8b48e7fa64d966462d175438	43945	validated
b2473204-43b5-47a2-abfa-743bdbda659a	b2473204-43b5-47a2-abfa-743bdbda659a/nationwidechildrens.org_clinical.TCGA-2L-AAQM.xml	73881e6c4805c926126475eaa18cdbbd	36848	validated
b5db8db3-31c1-4b1c-a56a-adabb9d97413	b5db8db3-31c1-4b1c-a56a-adabb9d97413/nationwidechildrens.org_clinical.TCGA-H6-8124.xml	44d7feab3dd86dc10c35553c5da25d94	53491	validated
b5f3ebc3-1072-4dae-b4b1-5f47c243cfdc	b5f3ebc3-1072-4dae-b4b1-5f47c243cfdc/nationwidechildrens.org_clinical.TCGA-XD-AAUG.xml	92608dc180d214f9ea043d0b45c089ee	71765	validated
b6b75c86-702f-4d08-a29f-be821f941775	b6b75c86-702f-4d08-a29f-be821f941775/nationwidechildrens.org_clinical.TCGA-IB-7887.xml	762fad1ee0105d81110901d433dff9a0	36857	validated
b85c41aa-256a-46c0-8db5-5e1e5e744989	b85c41aa-256a-46c0-8db5-5e1e5e744989/nationwidechildrens.org_clinical.TCGA-IB-7652.xml	b56fe54371e0a39d8ab01d00d9245664	50820	validated
b9192402-51b8-427b-8b29-35b346c9f920	b9192402-51b8-427b-8b29-35b346c9f920/nationwidechildrens.org_clinical.TCGA-IB-A5SQ.xml	63dac89eb8707e91cb1813f7e91b0961	28795	validated
bd4e2c9c-e38c-4944-b7b1-f80ec8a4591e	bd4e2c9c-e38c-4944-b7b1-f80ec8a4591e/nationwidechildrens.org_clinical.TCGA-F2-7276.xml	a370482cf96ba5b97aed9433d57d75a1	42750	validated
be9f83ff-4515-475b-aca1-48c89cc0fc66	be9f83ff-4515-475b-aca1-48c89cc0fc66/nationwidechildrens.org_clinical.TCGA-HZ-A4BK.xml	e462966948f2a12813a3008e88c2684d	47160	validated
c34c0532-d567-4bb4-a436-4b1550486a42	c34c0532-d567-4bb4-a436-4b1550486a42/nationwidechildrens.org_clinical.TCGA-3A-A9IZ.xml	884292424342b245e906df7cddc80b7c	35036	validated
c603d8ed-9176-44c4-9d0c-8bf40b068c4f	c603d8ed-9176-44c4-9d0c-8bf40b068c4f/nationwidechildrens.org_clinical.TCGA-IB-7886.xml	1f6c222c85fdb0417752eeeef91bf467	36972	validated
c635ef6c-9716-4503-a39b-36ccf2234754	c635ef6c-9716-4503-a39b-36ccf2234754/nationwidechildrens.org_clinical.TCGA-IB-AAUV.xml	e4e9211d49eb9145a6daa4adbb57d5ac	42515	validated
c9b41889-d188-484d-8412-0f92cf5841b6	c9b41889-d188-484d-8412-0f92cf5841b6/nationwidechildrens.org_clinical.TCGA-2J-AAB4.xml	0772483f705b1765eb9958f12be1e1c1	42788	validated
ca5a342a-b2dd-4a77-b0fc-7a1a17e50e7c	ca5a342a-b2dd-4a77-b0fc-7a1a17e50e7c/nationwidechildrens.org_clinical.TCGA-US-A77J.xml	4286a01a7d518a8361cf2b7999cf72f8	28537	validated
cad6a12d-b45b-4e4c-9a4e-38ef184bee5a	cad6a12d-b45b-4e4c-9a4e-38ef184bee5a/nationwidechildrens.org_clinical.TCGA-Q3-A5QY.xml	8285a3f37d8b34043299048010f27aee	42392	validated
cafbf2c1-1add-4baf-9b78-fdcd2cb1efaa	cafbf2c1-1add-4baf-9b78-fdcd2cb1efaa/nationwidechildrens.org_clinical.TCGA-IB-7646.xml	4212cbe48c1d5266d2ac6b9061a455cf	37066	validated
cb761eec-c693-486f-be09-5f0e6756b15a	cb761eec-c693-486f-be09-5f0e6756b15a/nationwidechildrens.org_clinical.TCGA-HZ-A77O.xml	7aebd4909c04fc0a22ded61dfe831b43	42881	validated
cda5df9b-d709-45f9-b516-5e66aa1f775a	cda5df9b-d709-45f9-b516-5e66aa1f775a/nationwidechildrens.org_clinical.TCGA-2J-AABK.xml	7038464bd2fe2c9b70b220559a4a085d	47283	validated
ce0407d1-e788-4f94-96d2-4136fdd87d0d	ce0407d1-e788-4f94-96d2-4136fdd87d0d/nationwidechildrens.org_clinical.TCGA-HV-A5A4.xml	3ce35615e28253feabfb0b880e566c39	28216	validated
cf10b8c8-abef-4de8-84ec-af3feb0e4d4c	cf10b8c8-abef-4de8-84ec-af3feb0e4d4c/nationwidechildrens.org_clinical.TCGA-2J-AAB6.xml	a77083f07f51625cdca62f3d36c278b6	34442	validated
d019a7ba-506f-4819-ba8c-5fb5dd5ebc08	d019a7ba-506f-4819-ba8c-5fb5dd5ebc08/nationwidechildrens.org_clinical.TCGA-2J-AABT.xml	c67cad0ead04d94ea94a00eb4767cf92	42263	validated
d0b5d720-3aaf-4a51-9b9c-5230240c995b	d0b5d720-3aaf-4a51-9b9c-5230240c995b/nationwidechildrens.org_clinical.TCGA-HZ-A77Q.xml	b0b23b8e093f6226bad27ed32ea14dc7	28413	validated
d32d8812-1bd0-417b-b355-bf9c1118b2e8	d32d8812-1bd0-417b-b355-bf9c1118b2e8/nationwidechildrens.org_clinical.TCGA-IB-7893.xml	51517f675a42ddfd350fd72c698865b0	37358	validated
d4034eff-87e3-411d-a3cd-fe63631e8398	d4034eff-87e3-411d-a3cd-fe63631e8398/nationwidechildrens.org_clinical.TCGA-3E-AAAY.xml	1f5f8f3efae6dd05232081625d6501fb	42869	validated
d409ac17-2afc-494d-9ae6-ac2cc5ba1f2d	d409ac17-2afc-494d-9ae6-ac2cc5ba1f2d/nationwidechildrens.org_clinical.TCGA-HZ-7922.xml	a32582da73bd23e13ed68efd3db38503	28098	validated
d629679e-3048-42b1-b994-9d78d40c7f34	d629679e-3048-42b1-b994-9d78d40c7f34/nationwidechildrens.org_clinical.TCGA-RB-A7B8.xml	6bf7adc6993bfaebc9c09f7aab05b6b3	54349	validated
d6317a41-c940-4797-b91c-2ace9b820947	d6317a41-c940-4797-b91c-2ace9b820947/nationwidechildrens.org_clinical.TCGA-HZ-7289.xml	39e3cee1b6a986c264b00a0b8aebf26c	47314	validated
d79eb246-a805-4642-9527-9cc220c94789	d79eb246-a805-4642-9527-9cc220c94789/nationwidechildrens.org_clinical.TCGA-YY-A8LH.xml	a9b01542c03788510cb44f07b70f7009	64266	validated
d7c95c68-ec98-492a-86fa-ca5604787f20	d7c95c68-ec98-492a-86fa-ca5604787f20/nationwidechildrens.org_clinical.TCGA-HZ-7923.xml	8b1696ac3ff91c7bd0a67c9e108ac144	42247	validated
d7f785c5-42e3-4cdb-9e7c-06269522524e	d7f785c5-42e3-4cdb-9e7c-06269522524e/nationwidechildrens.org_clinical.TCGA-H8-A6C1.xml	8784a86fd870428d9b00ff2457afc2c6	66196	validated
dadf4d4f-df6c-4538-afe9-5abc430017f8	dadf4d4f-df6c-4538-afe9-5abc430017f8/nationwidechildrens.org_clinical.TCGA-US-A77G.xml	d641f30d74fdae590d47318a5f51e162	28547	validated
db38602b-9d2a-4f7d-84df-9028c3eea591	db38602b-9d2a-4f7d-84df-9028c3eea591/nationwidechildrens.org_clinical.TCGA-3A-A9IC.xml	d16d9126609b6c3fd4172eae82344301	56631	validated
db9ef5e1-45ef-481c-bf5f-cfba757909c5	db9ef5e1-45ef-481c-bf5f-cfba757909c5/nationwidechildrens.org_clinical.TCGA-IB-A5ST.xml	21a1065236dbbcc5940fa72158117b65	36651	validated
dd6ee376-14fc-4749-87b1-9ae0f9fbf9f9	dd6ee376-14fc-4749-87b1-9ae0f9fbf9f9/nationwidechildrens.org_clinical.TCGA-HZ-8637.xml	419cf3b1879159f5cd1945b86f848d55	47102	validated
e034bef7-c766-4857-abb2-b78df1079baf	e034bef7-c766-4857-abb2-b78df1079baf/nationwidechildrens.org_clinical.TCGA-FZ-5920.xml	4169c2ee7a7526a34e9272749314a659	36212	validated
e07a5cf4-1683-4515-80ec-51862676ba01	e07a5cf4-1683-4515-80ec-51862676ba01/nationwidechildrens.org_clinical.TCGA-IB-AAUW.xml	cfbef7cbca79135fd4c5d370457168e9	43178	validated
e11ec123-9ff6-4394-ad2a-6df12c96b9c4	e11ec123-9ff6-4394-ad2a-6df12c96b9c4/nationwidechildrens.org_clinical.TCGA-3A-A9I9.xml	883f9974c52e58f826b0f02a6f7201f4	74475	validated
e158c577-338e-4819-b7ee-90b4022f5587	e158c577-338e-4819-b7ee-90b4022f5587/nationwidechildrens.org_clinical.TCGA-2J-AABR.xml	8fcfe04eb93c261b7e0ceecd4c43e9a7	47887	validated
e43609fc-c22d-45cf-94df-b0cedcf99d9e	e43609fc-c22d-45cf-94df-b0cedcf99d9e/nationwidechildrens.org_clinical.TCGA-H6-A45N.xml	2820aa7af37ad10129e00f1e8c6dfe36	37195	validated
e457fb28-966a-471b-b480-ca813adc76c6	e457fb28-966a-471b-b480-ca813adc76c6/nationwidechildrens.org_clinical.TCGA-FB-AAQ3.xml	80f89937241f285e2a38a5a14aba774c	28572	validated
e4a60d2d-567a-4578-890b-b1e0021122ce	e4a60d2d-567a-4578-890b-b1e0021122ce/nationwidechildrens.org_clinical.TCGA-HV-AA8X.xml	499b4f8edd57c76df845226ba42f0495	43168	validated
e65e1806-b016-4454-9ae5-c7ac6a4dba26	e65e1806-b016-4454-9ae5-c7ac6a4dba26/nationwidechildrens.org_clinical.TCGA-IB-8126.xml	72f008630131c6455e05433df05ea429	51201	validated
e682fd2c-358b-4e67-b205-59044781370b	e682fd2c-358b-4e67-b205-59044781370b/nationwidechildrens.org_clinical.TCGA-HV-A7OP.xml	1a5bee64d01510117125f7b6be9b8b4a	65279	validated
e68e3260-2bb7-4754-91ed-b4ea8f85b1fd	e68e3260-2bb7-4754-91ed-b4ea8f85b1fd/nationwidechildrens.org_clinical.TCGA-HZ-A8P0.xml	3c98871ec61b2302d92ef2428dc1c5ee	28443	validated
e6e40332-27a0-4361-bfe3-e092a5eafbc2	e6e40332-27a0-4361-bfe3-e092a5eafbc2/nationwidechildrens.org_clinical.TCGA-F2-6879.xml	f82f24984422536921a4acfc4a8f19a0	43221	validated
e7276905-8a25-4a7a-8132-255fc029b580	e7276905-8a25-4a7a-8132-255fc029b580/nationwidechildrens.org_clinical.TCGA-S4-A8RO.xml	c1d335e8704351c2bd538d78e56957d4	99113	validated
e7a38a27-616a-417d-ac27-8f26fb1733f5	e7a38a27-616a-417d-ac27-8f26fb1733f5/nationwidechildrens.org_clinical.TCGA-HZ-A49H.xml	813149c7258a1e68ae1659ae51bc333f	42323	validated
e81bd483-6805-40e5-a9fe-7ada3d0c6777	e81bd483-6805-40e5-a9fe-7ada3d0c6777/nationwidechildrens.org_clinical.TCGA-L1-A7W4.xml	f8819e7e228fc288f93802db4d4a094d	49144	validated
e82c091e-9de0-4e22-97e9-55fe3aad3198	e82c091e-9de0-4e22-97e9-55fe3aad3198/nationwidechildrens.org_clinical.TCGA-RL-AAAS.xml	2da295b4367ce98ad5d2764d34822ff4	45077	validated
e8a6e587-b8c5-41a5-80a8-36333ff7c0d6	e8a6e587-b8c5-41a5-80a8-36333ff7c0d6/nationwidechildrens.org_clinical.TCGA-XN-A8T3.xml	fd10905ab458976648971c6751e743c3	37319	validated
ea5213d3-b105-4314-909a-a3744ab3f57d	ea5213d3-b105-4314-909a-a3744ab3f57d/nationwidechildrens.org_clinical.TCGA-IB-AAUN.xml	3cf4e659fd9ef7ae7bbecb12fa30cd45	36968	validated
ecf0b80f-84a9-48ec-96f3-7a2d7cfb76bb	ecf0b80f-84a9-48ec-96f3-7a2d7cfb76bb/nationwidechildrens.org_clinical.TCGA-HZ-8005.xml	8b61f5f9990717517e3d14bc40289a66	36675	validated
eec3c2f2-8a82-41e9-bed2-31299ead2d9a	eec3c2f2-8a82-41e9-bed2-31299ead2d9a/nationwidechildrens.org_clinical.TCGA-XD-AAUL.xml	41136fe39f2244d538537006b3f80f32	50801	validated
ef58a677-dd38-49ef-9fb3-0b6ca249d1b7	ef58a677-dd38-49ef-9fb3-0b6ca249d1b7/nationwidechildrens.org_clinical.TCGA-IB-AAUP.xml	1e99a9d6fba16d745f8124d70d6c00cd	42720	validated
f489f33b-5daa-4d2c-8e86-24c4a03f392f	f489f33b-5daa-4d2c-8e86-24c4a03f392f/nationwidechildrens.org_clinical.TCGA-HV-A5A6.xml	451251bd9dd316c5f20765dfd8295fd2	42898	validated
f539b2ed-661b-455d-b72a-d4695f0c0421	f539b2ed-661b-455d-b72a-d4695f0c0421/nationwidechildrens.org_clinical.TCGA-HZ-8519.xml	21cab726e97ac61efc6c8d71b67bba08	47132	validated
f8b07711-b286-4461-b1f8-af97d2217d1d	f8b07711-b286-4461-b1f8-af97d2217d1d/nationwidechildrens.org_clinical.TCGA-IB-7885.xml	75ce53a45ee13cd85d0bd954f535f1a2	50904	validated
fa139fd1-b53e-4ffa-afcc-bb82a9c8eee6	fa139fd1-b53e-4ffa-afcc-bb82a9c8eee6/nationwidechildrens.org_clinical.TCGA-2L-AAQL.xml	46e992e5ec36812487ac6c763f329bf6	36979	validated
faed6a16-861c-4988-8aad-a854a05f21da	faed6a16-861c-4988-8aad-a854a05f21da/nationwidechildrens.org_clinical.TCGA-IB-AAUT.xml	b3d7f67ec38bf63a4ea9f8d87801203c	42926	validated
fbe29509-7f3f-4cce-895e-f3e5897caa2a	fbe29509-7f3f-4cce-895e-f3e5897caa2a/nationwidechildrens.org_clinical.TCGA-IB-7644.xml	a2a7ca404032bd5ef287344f14832ba8	43112	validated
fcbbd6de-04fc-4021-811b-fde50a454ca5	fcbbd6de-04fc-4021-811b-fde50a454ca5/nationwidechildrens.org_clinical.TCGA-IB-7889.xml	cca1aaa42e5e3029abe61f9e327ed896	42969	validated
fee0a8b5-aa94-4e24-801e-ac77f9b4e140	fee0a8b5-aa94-4e24-801e-ac77f9b4e140/nationwidechildrens.org_clinical.TCGA-2J-AAB1.xml	df90f85a0dc199ffe4f0845c6a4ec349	34653	validated
ff5492b2-357d-4302-a5d6-93d5ccc31a67	ff5492b2-357d-4302-a5d6-93d5ccc31a67/nationwidechildrens.org_clinical.TCGA-HZ-7919.xml	d1a30d7c4b3509e3b8448a531f654876	36329	validated
