"SYMBOL","baseMean","baseMeanA","baseMeanB","logCPM","foldChange","log2FoldChange","pvalue","padj","FDR","falsePos","c-1","c-2","c-3","d-1","d-2","d-3"
"PPP4R2",10630.6666666667,5221.33333333333,5409.33333333333,7.13945806963777,1.03631365931466,0.0514607272039491,"4.9e-01","1.0e+00",0.762829281306943,9771.84309354194,5368,5309,4987,5081,5266,5881
"MAPK8IP2",563,295.666666666667,267.333333333333,2.90882436322751,0.902155266447614,-0.148552343383631,"4.9e-01","1.0e+00",0.763121328577649,9776.34734040826,274,279,334,347,231,224
"AL137786.1",40.3333333333333,17.6666666666667,22.6666666666667,-0.758599573640323,1.29280176379369,0.370501071499587,"4.9e-01","1.0e+00",0.763167622261501,9777.70357641435,25,15,13,7,36,25
"C6orf136",785.333333333333,378,407.333333333333,3.38590791118161,1.07636444147118,0.106166636335721,"4.9e-01","1.0e+00",0.763167622261501,9778.46674403661,390,338,406,449,401,372
"PTAR1",8568,4219.33333333333,4348.66666666667,6.82832819191036,1.03085712452515,0.0438443908798798,"4.9e-01","1.0e+00",0.763167622261501,9779.22991165887,4335,4113,4210,4185,4391,4470
"UBE2V2",6549,3223.66666666667,3325.33333333333,6.44084847279387,1.03194380039803,0.0453644038088484,"4.9e-01","1.0e+00",0.763220707733474,9780.67336960447,3224,3211,3236,3179,3327,3470
"AC010680.4",37.3333333333333,17,20.3333333333333,-0.860362318404317,1.21143142725822,0.2767127437456,"4.9e-01","1.0e+00",0.763220707733474,9781.4365903122,20,18,13,15,20,26
"ZNF101",756.333333333333,364.333333333333,392,3.33384031226609,1.07758840299833,0.107806229718698,"4.9e-01","1.0e+00",0.763385726045344,9784.31485072318,371,362,360,411,332,433
"ZFP1",1246.66666666667,604,642.666666666667,4.0500256381157,1.06388585398928,0.089343370089513,"4.9e-01","1.0e+00",0.763385726045344,9785.07823644922,594,549,669,632,701,595
"AC007878.1",35,15.3333333333333,19.6666666666667,-0.982357334812019,1.26314287751014,0.337017835496804,"4.9e-01","1.0e+00",0.763385726045344,9785.84162217527,21,13,12,31,17,11
"VPS51",2639.66666666667,1349.66666666667,1290,5.13126653340044,0.955646537782256,-0.0654509834613972,"4.9e-01","1.0e+00",0.763385726045344,9786.60500790131,1294,1337,1418,1411,1174,1285
"ELOA-AS1",109.666666666667,51.3333333333333,58.3333333333333,0.592193050080778,1.15443953548956,0.207192613013512,"4.9e-01","1.0e+00",0.763666169189337,9790.96395517649,48,55,51,68,40,67
"TMEM217",367,175,192,2.29689600038923,1.10259673888702,0.140905239537774,"4.9e-01","1.0e+00",0.763694742007347,9792.09398201821,150,194,181,180,177,219
"CINP",2945.33333333333,1503,1442.33333333333,5.28905087147674,0.959238574948663,-0.0600384182368439,"4.9e-01","1.0e+00",0.763945011073711,9796.06687699819,1402,1591,1516,1505,1462,1360
"LINC00370",110.666666666667,51,59.6666666666667,0.59996451163976,1.17111001673767,0.227876612257861,"4.9e-01","1.0e+00",0.763945011073711,9796.83082200927,40,71,42,49,58,72
"TRAPPC2L",1615,783.666666666667,831.333333333333,4.42338175130778,1.0609552322508,0.0853637820091554,"4.9e-01","1.0e+00",0.764015652642927,9798.50074514554,717,816,818,939,725,830
"FP236315.2",38,17,21,-0.845292430939372,1.23255718117833,0.301654578115409,"4.9e-01","1.0e+00",0.764090969488156,9800.23077465509,18,15,18,10,28,25
"SPTBN2",3338,1634.33333333333,1703.66666666667,5.46897451058669,1.04211034206062,0.059508042986465,"4.9e-01","1.0e+00",0.764090969488156,9800.99486562457,1500,1692,1711,1785,1711,1615
"SSTR1",100.666666666667,54,46.6666666666667,0.475851697229046,0.870316216934832,-0.200388416091534,"4.9e-01","1.0e+00",0.764181630381552,9802.92195453455,49,61,52,57,38,45
"SNORD110",28,15.3333333333333,12.6666666666667,-1.24121174470494,0.820463900915192,-0.285488236000701,"4.9e-01","1.0e+00",0.764216587058885,9804.13459537844,17,16,13,14,10,14
"AC130466.1",63.6666666666667,29,34.6666666666667,-0.174136817077613,1.19327033245464,0.254920919068985,"4.9e-01","1.0e+00",0.764216587058885,9804.8988119655,31,34,22,25,48,31
"OTUB1",6663.33333333333,3387.33333333333,3276,6.46566206885576,0.966753093052778,-0.0487806197791599,"4.9e-01","1.0e+00",0.764249889689164,9806.09033460167,3315,3396,3451,3254,3494,3080
"PKIA",1014.66666666667,524.666666666667,490,3.75521265548553,0.931792556819673,-0.101919288676058,"4.9e-01","1.0e+00",0.764249889689164,9806.85458449136,607,473,494,513,509,448
"AC009961.3",59,27.3333333333333,31.6666666666667,-0.262937531825894,1.18535414557316,0.245318154254959,"4.9e-01","1.0e+00",0.764249889689164,9807.61883438105,21,28,33,37,23,35
"PCDHAC2",520.666666666667,277.666666666667,243,2.80586952832612,0.876602636696391,-0.190005076596222,"4.9e-01","1.0e+00",0.764275065458094,9808.70619008918,322,279,232,270,146,313
"SLC18B1",2558,1307.66666666667,1250.33333333333,5.08644209384333,0.957495708303984,-0.062662074296175,"4.9e-01","1.0e+00",0.764386678486367,9810.90301837252,1334,1262,1327,1189,1193,1369
"HNRNPL",14851.6666666667,7538,7313.66666666667,7.62158027972694,0.96999721900242,-0.0439474838114824,"4.9e-01","1.0e+00",0.764502077261963,9813.14866373456,7273,7659,7682,7624,7352,6965
"ATG12",5943.33333333333,2920,3023.33333333333,6.3008413304615,1.03557524052366,0.0504323774955561,"4.9e-01","1.0e+00",0.764667306156949,9816.03420913675,2939,3070,2751,2863,3089,3118
"AL160412.1",42.3333333333333,23.3333333333333,19,-0.698188336313711,0.801839157761012,-0.318615221763617,"4.9e-01","1.0e+00",0.764679868843293,9816.9601562102,32,24,14,29,13,15
"HS3ST5",57,25.6666666666667,31.3333333333333,-0.339591920332606,1.20631186419564,0.270602931089243,"4.9e-01","1.0e+00",0.764698847234313,9817.96849964134,17,30,30,39,34,21
"MAT2B",6658.33333333333,3392.66666666667,3265.66666666667,6.46484818944759,0.963042961109152,-0.0543279371128616,"5.0e-01","1.0e+00",0.764850881525672,9820.68531878962,3331,3578,3269,3360,2972,3465
"AC010536.1",80.3333333333333,36.6666666666667,43.6666666666667,0.137280276115519,1.1901905605764,0.251192580918683,"5.0e-01","1.0e+00",0.764911827931699,9822.23278247095,30,52,28,41,55,35
"THORLNC",152.666666666667,80.6666666666667,72,1.05590348965885,0.886763591065036,-0.173378557957101,"5.0e-01","1.0e+00",0.764911827931699,9822.99769429888,87,80,75,86,67,63
"SLC25A5-AS1",154.666666666667,81.6666666666667,73,1.06943703800215,0.886758324392758,-0.173387126446628,"5.0e-01","1.0e+00",0.764925312910738,9823.9357937126,78,74,93,75,81,63
"AC016229.2",56.6666666666667,30.6666666666667,26,-0.309466782414281,0.853461754566301,-0.228601590414435,"5.0e-01","1.0e+00",0.764925312910738,9824.70071902551,29,33,30,31,20,27
"ARHGAP5",11345.3333333333,5582,5763.33333333333,7.23325590662832,1.03286613270223,0.0466532820813595,"5.0e-01","1.0e+00",0.764964203333573,9825.96519181974,5311,5685,5750,5455,5808,6027
"SLA",27.3333333333333,15,12.3333333333333,-1.24064750915024,0.823608119557464,-0.279970042008568,"5.0e-01","1.0e+00",0.765119429335391,9828.72418924243,17,14,14,12,12,13
"ANO7",158.333333333333,75,83.3333333333333,1.10262753737881,1.1184689928332,0.161525261309104,"5.0e-01","1.0e+00",0.765168793324258,9830.12348783674,72,83,70,82,82,86
"NLGN4Y",1418,689.333333333333,728.666666666667,4.23672619823308,1.05820334139803,0.0816168783396083,"5.0e-01","1.0e+00",0.76527451665562,9832.24698999141,677,764,627,683,733,770
"TMEM131",8444,4293.33333333333,4150.66666666667,6.80725158327635,0.966408428552161,-0.0492950576732749,"5.0e-01","1.0e+00",0.765303691872928,9833.38713687525,4273,4216,4391,4047,4494,3911
"MRPL16",3263,1666.33333333333,1596.66666666667,5.43721881527761,0.95866591200183,-0.060899960637596,"5.0e-01","1.0e+00",0.765364803297003,9834.93772236649,1767,1669,1563,1585,1486,1719
"AC106897.2",62.6666666666667,29,33.6666666666667,-0.171733790854955,1.17326507323309,0.23052899515325,"5.0e-01","1.0e+00",0.765371041504996,9835.7832543807,34,32,21,37,29,35
"RPP25",22.3333333333333,10,12.3333333333333,-1.51906979943941,1.26747740468551,0.341960028539288,"5.0e-01","1.0e+00",0.765386490219556,9836.74717230174,7,11,12,10,9,18
"AC003072.1",37.6666666666667,15,22.6666666666667,-0.901296357020959,1.50642956360907,0.591133218164677,"5.0e-01","1.0e+00",0.765467205770746,9838.5499957714,0,30,15,16,31,21
"B3GALT6",1944.66666666667,949.333333333333,995.333333333333,4.69061758194305,1.04808089913478,0.0677500797341745,"5.0e-01","1.0e+00",0.765467802641105,9839.32313514876,936,884,1028,998,1037,951
"CAMK2D",8206.33333333333,4179.33333333333,4027,6.76616010292585,0.964147259291071,-0.052674581187516,"5.0e-01","1.0e+00",0.765467802641105,9840.0886029514,4175,4025,4338,3852,3814,4415
"TAF1C",3070,1563,1507,5.34899574134584,0.964057575899566,-0.0528087845479745,"5.0e-01","1.0e+00",0.765467802641105,9840.85407075404,1566,1508,1615,1483,1550,1488
"HEXD",1040.66666666667,501.333333333333,539.333333333333,3.79213079101781,1.07660957819364,0.106495165646459,"5.0e-01","1.0e+00",0.765467802641105,9841.61953855668,515,460,529,591,438,589
"PASK",966,466.333333333333,499.666666666667,3.68428775981878,1.07338447598609,0.102166928140847,"5.0e-01","1.0e+00",0.765467802641105,9842.38500635932,445,460,494,520,421,558
"HMGN2P3",62,27.6666666666667,34.3333333333333,-0.185736968954513,1.24676176825001,0.318185820741792,"5.0e-01","1.0e+00",0.765467802641105,9843.15047416196,29,43,11,27,39,37
"MAPK10",218.333333333333,101.333333333333,117,1.56673935966097,1.16077682872302,0.215090625912843,"5.0e-01","1.0e+00",0.765467802641105,9843.91594196461,83,137,84,83,114,154
"RAC3",108,49.3333333333333,58.6666666666667,0.549106551857426,1.19125867599915,0.252486721396809,"5.0e-01","1.0e+00",0.765467802641105,9844.68140976725,38,44,66,46,86,44
"PARD6G-AS1",61.6666666666667,33.6666666666667,28,-0.203839868313621,0.832239275554845,-0.264929720334116,"5.0e-01","1.0e+00",0.765488085932472,9845.70776126345,31,42,28,27,39,18
"AC079907.1",22,9.66666666666667,12.3333333333333,-1.55253543104073,1.3098635175555,0.389416496645387,"5.0e-01","1.0e+00",0.765488085932472,9846.47324934938,7,17,5,7,17,13
"ARMCX4",910.666666666667,441.333333333333,469.333333333333,3.60043944616589,1.06294982120098,0.0880734929995912,"5.0e-01","1.0e+00",0.765517396953138,9847.61579440517,454,440,430,483,445,480
"AC087855.2",255,121.333333333333,133.666666666667,1.77944719420817,1.10156593203578,0.139555847262487,"5.0e-01","1.0e+00",0.765523375444921,9848.45822509891,117,126,121,139,124,138
"ANKHD1-EIF4EBP3",8964.66666666667,4405,4559.66666666667,6.8934265034489,1.03467538702636,0.0491782160500154,"5.0e-01","1.0e+00",0.765652662422291,9850.88715472519,4381,4413,4421,4470,4946,4263
"PIK3R4",4511.66666666667,2296.66666666667,2215,5.90385200121659,0.964653880852055,-0.0519167006416831,"5.0e-01","1.0e+00",0.765652662422291,9851.65280738762,2318,2386,2186,2264,2079,2302
"MEMO1",2930,1496.33333333333,1433.66666666667,5.28217723202733,0.959281604687418,-0.0599737029511966,"5.0e-01","1.0e+00",0.76582147263426,9854.59070985765,1527,1481,1481,1321,1421,1559
"CGB3",28.6666666666667,15.6666666666667,13,-1.20837781942077,0.822242032057547,-0.282364972205841,"5.0e-01","1.0e+00",0.76582147263426,9855.35653133029,13,15,19,14,11,14
"ST7L",1967,963,1004,4.70754311617022,1.04306103646661,0.0608235820487067,"5.0e-01","1.0e+00",0.765954943905054,9857.84012805805,941,942,1006,979,1018,1015
"DYNC1I2",13898.6666666667,6847.33333333333,7051.33333333333,7.52595573714646,1.03005828913196,0.0427259792164826,"5.0e-01","1.0e+00",0.766335432930355,9863.5033572466,6593,6929,7020,6773,7148,7233
"TRNT1",3544.66666666667,1821,1723.66666666667,5.55665638558625,0.947102642913803,-0.0784073076328063,"5.0e-01","1.0e+00",0.766335432930355,9864.26969267954,1954,1841,1668,1660,1501,2010
"AC012676.5",221.666666666667,105,116.666666666667,1.57666007059484,1.1110125145408,0.151875067459912,"5.0e-01","1.0e+00",0.766336890982725,9865.05479762062,96,111,108,133,105,112
"VAMP5",2580,1319,1261,5.09862507345054,0.95610783907591,-0.0647547464241688,"5.0e-01","1.0e+00",0.766427629335859,9866.98930006984,1344,1336,1277,1362,1126,1295
"SCRN1",18629.6666666667,9191,9438.66666666667,7.94852606478597,1.02707287002716,0.0385385433866863,"5.0e-01","1.0e+00",0.766792108714524,9872.4483996995,9109,9178,9286,9442,9316,9558
"HSPD1P11",55.3333333333333,30.3333333333333,25,-0.343769727845103,0.826567336127717,-0.274795741745509,"5.0e-01","1.0e+00",0.766792108714524,9873.21519180822,40,24,27,36,17,22
"PHF20L1",6428,3267.33333333333,3160.66666666667,6.41408521579291,0.967133152693546,-0.0482135645376814,"5.0e-01","1.0e+00",0.766812206067398,9874.24077752989,3375,3308,3119,3023,3335,3124
"HRCT1",69.6666666666667,32,37.6666666666667,-0.0568217205836879,1.1845668033432,0.244359561291798,"5.0e-01","1.0e+00",0.766812206067398,9875.00758973595,26,32,38,52,28,33
"GNB4",7854.33333333333,3987.66666666667,3866.66666666667,6.70296589601147,0.969969137096017,-0.0439892511617063,"5.0e-01","1.0e+00",0.767032819271214,9878.61567939396,3928,3868,4167,3783,3874,3943
"BNIP1",933.666666666667,483,450.666666666667,3.63774848070909,0.933280841278664,-0.0996168151472948,"5.0e-01","1.0e+00",0.76704463582225,9879.53490939059,542,483,424,437,434,481
"NPIPB9",182.666666666667,85.6666666666667,97,1.29809364692986,1.13166288071762,0.178444247257789,"5.0e-01","1.0e+00",0.767259157360479,9883.06520596033,69,88,100,117,87,87
"AC005534.1",220.333333333333,104.666666666667,115.666666666667,1.57165945979937,1.10697994369287,0.146629083549501,"5.0e-01","1.0e+00",0.767259157360479,9883.83246511769,99,117,98,114,114,119
"MOB1A",15366.6666666667,7572,7794.66666666667,7.67077077088839,1.02939249435832,0.0417931685279785,"5.0e-01","1.0e+00",0.767259157360479,9884.59972427505,7417,7685,7614,7550,8155,7679
"ARHGEF12",23470,11573.6666666667,11896.3333333333,8.2816768716503,1.02807281833974,0.0399424541592607,"5.0e-01","1.0e+00",0.767348622243616,9886.51964898674,11408,11634,11679,11659,11694,12336
"IGFBP7-AS1",23.3333333333333,13.3333333333333,10,-1.45001727214196,0.776383907371257,-0.365157880231323,"5.0e-01","1.0e+00",0.767348622243616,9887.28699760899,10,22,8,6,12,12
"SYNJ2BP-COX16",35.6666666666667,20.6666666666667,15,-0.916806331944692,0.732749041941575,-0.448608918273524,"5.0e-01","1.0e+00",0.76737768752743,9888.42888147846,31,6,25,26,13,6
"RGPD5",2588,1267,1321,5.1027997225519,1.0419818423148,0.0593301372799183,"5.0e-01","1.0e+00",0.76737768752743,9889.19625916599,1366,1221,1214,1296,1357,1310
"HMGB1P3",430.666666666667,203.666666666667,227,2.52369158572318,1.11660835586059,0.159123257320348,"5.0e-01","1.0e+00",0.76737768752743,9889.96363685352,186,183,242,179,289,213
"CLCN4",1025.33333333333,531.333333333333,494,3.77150868978862,0.930854061564864,-0.103373093763101,"5.0e-01","1.0e+00",0.767500320234785,9892.31162750614,483,502,609,508,433,541
"EMC1-AS1",171.333333333333,91,80.3333333333333,1.21247550186259,0.881664457902199,-0.18169839264749,"5.0e-01","1.0e+00",0.767517720835692,9893.30342157207,79,102,92,71,102,68
"AL137058.2",1645,801,844,4.45016386249071,1.05523881604203,0.0775695389604135,"5.0e-01","1.0e+00",0.767517720835692,9894.0709392929,731,879,793,809,806,917
"BRF1",1638.66666666667,837.666666666667,801,4.44516187078288,0.955598901797188,-0.0655228990804145,"5.0e-01","1.0e+00",0.767556369724902,9895.33671849343,867,809,837,792,825,786
"PPP3CC",1147.66666666667,590.333333333333,557.333333333333,3.93250191169136,0.944970159301688,-0.081659322915776,"5.0e-01","1.0e+00",0.767614930400289,9896.85929765093,541,613,617,562,558,552
"PYGO2",4845,2376.33333333333,2468.66666666667,6.00599585028024,1.03848871937874,0.0544855449406408,"5.0e-01","1.0e+00",0.76768915839309,9898.5840083205,2332,2367,2430,2715,2324,2367
"AC023282.1",84.6666666666667,38.6666666666667,46,0.208793147792284,1.17722895938136,0.235394937572719,"5.0e-01","1.0e+00",0.767746840559521,9900.09550901503,32,46,38,42,63,33
"CD5L",22.3333333333333,12.6666666666667,9.66666666666667,-1.52020727205818,0.777961361912571,-0.362229590525973,"5.0e-01","1.0e+00",0.767746840559521,9900.86325585559,16,6,16,14,7,8
"CCDC144CP",157,74,83,1.08901918858902,1.12069406311818,0.164392492361208,"5.0e-01","1.0e+00",0.767746840559521,9901.63100269615,71,67,84,88,81,80
"UHMK1",15588.6666666667,7923.66666666667,7665,7.6915735229304,0.967637318351688,-0.0474616848474169,"5.0e-01","1.0e+00",0.767746840559521,9902.39874953671,7708,8236,7827,7502,7247,8246
"TMEM80",896.666666666667,431.333333333333,465.333333333333,3.57712714573843,1.0767654078014,0.106703967740091,"5.0e-01","1.0e+00",0.768008192544645,9906.53767563338,480,394,420,535,412,449
"DUSP3",9477.33333333333,4813.33333333333,4664,6.97372655848485,0.968448459399464,-0.046252823908501,"5.0e-01","1.0e+00",0.768008192544645,9907.30568382592,4982,4590,4868,4744,4833,4415
"BMPR1B",1039.33333333333,502,537.333333333333,3.78965670065613,1.07180723281918,0.100045456856153,"5.0e-01","1.0e+00",0.768008192544645,9908.07369201846,464,509,533,455,603,554
"AC011092.3",23.3333333333333,13,10.3333333333333,-1.43490445261401,0.795777639947484,-0.329562732661547,"5.0e-01","1.0e+00",0.768008192544645,9908.84170021101,13,9,17,6,10,15
"IREB2",11294.6666666667,5757.33333333333,5537.33333333333,7.22689889110472,0.962274942540064,-0.0554789331510793,"5.0e-01","1.0e+00",0.768008192544645,9909.60970840355,5637,5752,5883,5357,5060,6195
"AC011944.1",79,36.3333333333333,42.6666666666667,0.139577221196248,1.17186510839727,0.228806512894657,"5.0e-01","1.0e+00",0.768008192544645,9910.3777165961,48,33,28,34,48,46
"TTC32",507.666666666667,265.333333333333,242.333333333333,2.76673033134245,0.916408723824017,-0.12593690233192,"5.0e-01","1.0e+00",0.768008192544645,9911.14572478864,267,247,282,214,229,284
"LINC00327",74.3333333333333,40,34.3333333333333,0.0480987715850726,0.843916221751792,-0.244828309772941,"5.0e-01","1.0e+00",0.768008192544645,9911.91373298119,47,30,43,31,47,25
"METTL2A",2157.33333333333,1102.33333333333,1055,4.84075228557234,0.956802023304058,-0.0637076545490402,"5.0e-01","1.0e+00",0.768008192544645,9912.68174117373,1145,1121,1041,1133,997,1035
"ATP5F1C",14078.6666666667,7138.33333333333,6940.33333333333,7.54456076646329,0.97240900146324,-0.0403648466191672,"5.0e-01","1.0e+00",0.768008192544645,9913.44974936628,7245,7173,6997,6810,6850,7161
"AL009176.1",26.6666666666667,15,11.6666666666667,-1.29767727614154,0.786053695411005,-0.347300228386616,"5.0e-01","1.0e+00",0.768008192544645,9914.21775755882,14,22,9,17,11,7
"MZT2A",609.333333333333,291.333333333333,318,3.02131276932876,1.09233654127042,0.12741740902384,"5.0e-01","1.0e+00",0.768008192544645,9914.98576575137,244,331,299,358,276,320
"GIMAP8",19,8.33333333333333,10.6666666666667,-1.73548467315735,1.29590608225646,0.373961166083208,"5.0e-01","1.0e+00",0.768008192544645,9915.75377394391,12,5,8,15,5,12
"AC079089.1",35,19.6666666666667,15.3333333333333,-0.93412023413486,0.809322550657768,-0.305213300152511,"5.0e-01","1.0e+00",0.768008192544645,9916.52178213645,16,20,23,9,13,24
"AL671710.1",102,56,46,0.509990850808389,0.824360323211928,-0.278653025821566,"5.0e-01","1.0e+00",0.768008192544645,9917.289790329,70,52,46,20,63,55
"LOH12CR2",72.6666666666667,33.6666666666667,39,0.0253536675888759,1.16870518873003,0.224911049290028,"5.0e-01","1.0e+00",0.768008192544645,9918.05779852154,40,37,24,34,38,45
"AC087490.1",31.3333333333333,17.3333333333333,14,-1.06317371854063,0.793932872675532,-0.332911062773678,"5.0e-01","1.0e+00",0.768008192544645,9918.82580671409,27,16,9,16,11,15
