"SYMBOL","baseMean","baseMeanA","baseMeanB","logCPM","foldChange","log2FoldChange","pvalue","padj","FDR","falsePos","a-1","a-2","a-3","c-1","c-2","c-3","regulated"
"KARS1",12413.3333333333,4634.66666666667,7778.66666666667,7.26507007796345,1.67817711785027,0.746894988459123,"3.0e-38","3.6e-34",7.9630079553459e-38,5.79866239308288e-34,4426,4567,4911,7687,8019,7630,"normal"
"GPR27",92.6666666666667,0,92.6666666666667,0.466958861196898,742.578238563688,9.53639922705697,"3.1e-38","3.7e-34",8.20228247528874e-38,5.97372232675279e-34,0,0,0,105,80,93,"up"
"CD101",82.3333333333333,0,82.3333333333333,0.303786923329168,658.235119942679,9.36245919286331,"3.1e-38","3.7e-34",8.22910387086524e-38,5.99407925953824e-34,0,0,0,81,76,90,"up"
"TAF13",6040.33333333333,3785.33333333333,2255,6.22228623534296,0.595597472149656,-0.747590464078321,"3.4e-38","4.1e-34",8.96214662780996e-38,6.52892381835956e-34,3825,3615,3916,2196,2282,2287,"normal"
"SLC52A1",58.6666666666667,58.6666666666667,0,-0.661340958672187,0.00211554781312633,-8.88475299250092,"3.4e-38","4.1e-34",9.04944555471834e-38,6.59342603116778e-34,55,60,61,0,0,0,"down"
"SNRPN",7833.66666666667,4801,3032.66666666667,6.59791734671029,0.631513181763869,-0.663115246754366,"3.5e-38","4.2e-34",9.28323362312893e-38,6.76469234117405e-34,4781,4844,4778,2944,3032,3122,"normal"
"SLC33A1",2409.33333333333,754.666666666667,1654.66666666667,4.91023299030435,2.19221144985348,1.1323869602247,"3.8e-38","4.6e-34",1.01253031083855e-37,7.37932090539133e-34,754,692,818,1744,1573,1647,"up"
"CPXM2",77.3333333333333,0,77.3333333333333,0.224224578340974,619.482821686004,9.27492046663289,"3.8e-38","4.7e-34",1.02206044495146e-37,7.44979858325119e-34,0,0,0,75,81,76,"up"
"MESD",6174,2113.33333333333,4060.66666666667,6.25978200099614,1.92122195458295,0.942024200043871,"3.9e-38","4.8e-34",1.05107374812558e-37,7.6623276238355e-34,1896,2254,2190,4026,4067,4089,"normal"
"LRRC39",81.3333333333333,0,81.3333333333333,0.296090279052738,653.081243639449,9.35111866470869,"4.2e-38","5.0e-34",1.10824203946526e-37,8.08019270974124e-34,0,0,0,86,84,74,"up"
"PCDHB12",82.6666666666667,0,82.6666666666667,0.309741976806536,661.810557215067,9.3702744955085,"4.3e-38","5.2e-34",1.13521048616662e-37,8.27795486512699e-34,0,0,0,75,88,85,"up"
"AGO3",3221.33333333333,1179.33333333333,2042,5.32393885369693,1.73112877508261,0.791713047791143,"4.3e-38","5.2e-34",1.1394880419935e-37,8.31028629025858e-34,1160,1212,1166,1994,2064,2068,"normal"
"PRKCE",1985,609,1376,4.63316555181924,2.25889564653063,1.17561762455563,"4.4e-38","5.3e-34",1.17255591825581e-37,8.55262286775791e-34,614,664,549,1363,1378,1387,"up"
"ZNF718",323,37,286,2.10911139301866,7.72961536603938,2.95039662588185,"4.4e-38","5.4e-34",1.17500981836645e-37,8.57169662498324e-34,28,46,37,279,278,301,"up"
"TBL2",3114,1988,1126,5.26446088853671,0.566502118927116,-0.819846742619285,"4.5e-38","5.4e-34",1.19170013995727e-37,8.69464422112823e-34,2013,1898,2053,1136,1112,1130,"normal"
"RTBDN",135.666666666667,128,7.66666666666667,0.587014913632857,0.0631652098478974,-3.98472602060715,"4.5e-38","5.5e-34",1.20291452903775e-37,8.77766731838844e-34,122,145,117,6,8,9,"down"
"ZNF438",388,47.3333333333333,340.666666666667,2.36005886037173,7.18240954093166,2.84446791780707,"4.6e-38","5.6e-34",1.22171384998148e-37,8.91606767716487e-34,54,40,48,347,371,304,"up"
"FTH1P8",581,477.666666666667,103.333333333333,2.79730078562381,0.216546395052008,-2.20725193949357,"4.8e-38","5.8e-34",1.2839252614239e-37,9.37137048313306e-34,457,507,469,95,97,118,"down"
"EMG1",8006.66666666667,5026.33333333333,2980.33333333333,6.62925754969841,0.592767084680545,-0.754462755351834,"5.1e-38","6.2e-34",1.36350508287613e-37,9.95358710499573e-34,4907,4944,5228,2863,2961,3117,"normal"
"AC156455.1",229,17.3333333333333,211.666666666667,1.65065342188496,12.2619840207736,3.61612052459729,"5.4e-38","6.6e-34",1.4394741186494e-37,1.05096005402593e-33,24,17,11,232,203,200,"up"
"RASGEF1B",146.333333333333,1.66666666666667,144.666666666667,1.06551977113926,75.2474891718575,6.23357153829135,"5.5e-38","6.7e-34",1.46724322068323e-37,1.0713809997429e-33,0,5,0,129,129,176,"up"
"AC096647.1",90.6666666666667,0,90.6666666666667,0.436370700571138,725.536414921912,9.50290421524365,"5.7e-38","6.8e-34",1.50291095694411e-37,1.09757587185629e-33,0,0,0,103,79,90,"up"
"EHD2",14653.6666666667,9422.33333333333,5231.33333333333,7.50169788026544,0.555130506953269,-0.849101116936786,"5.8e-38","7.0e-34",1.5386619189515e-37,1.12383866560217e-33,9429,9998,8840,4974,5207,5513,"normal"
"UQCC1",5251.33333333333,1837.66666666667,3413.66666666667,6.02700424624359,1.85768271362548,0.893504114977962,"5.9e-38","7.1e-34",1.55888016615777e-37,1.13876196137825e-33,1814,1736,1963,3502,3493,3246,"normal"
"GPR87",98,1,97,0.53278786031056,94.6847915613559,6.56506081096086,"6.1e-38","7.4e-34",1.61561069564887e-37,1.18036517424107e-33,3,0,0,90,108,93,"up"
"SLC66A3",1212.66666666667,923,289.666666666667,3.88653678219372,0.313528296265662,-1.67333244120634,"6.1e-38","7.4e-34",1.6309193521603e-37,1.19171277062353e-33,944,824,1001,273,284,312,"down"
"TMEM150B",68.6666666666667,68.6666666666667,0,-0.450246248803357,0.00182028166518055,-9.10162257845883,"6.5e-38","7.9e-34",1.72533467843395e-37,1.26087458299953e-33,80,65,61,0,0,0,"down"
"NHEJ1",1677.66666666667,1150.66666666667,527,4.36538923932124,0.457788616572628,-1.12724650577795,"6.5e-38","7.9e-34",1.73028600081056e-37,1.26466603799244e-33,1189,1152,1111,531,509,541,"down"
"SUGT1",6178.66666666667,3832,2346.66666666667,6.2552161727948,0.612199340205081,-0.70792660487932,"6.6e-38","7.9e-34",1.74202067389376e-37,1.27341711261634e-33,3831,3932,3733,2285,2342,2413,"normal"
"ZNF134",1275.33333333333,340,935.333333333333,4.00512389761624,2.75063483467178,1.45976462486816,"6.6e-38","8.0e-34",1.75987724018747e-37,1.28664625030106e-33,320,359,341,926,888,992,"up"
"CCDC68",299.333333333333,278,21.3333333333333,1.77694966814564,0.0770212147209176,-3.69860031335465,"6.7e-38","8.1e-34",1.76750006444477e-37,1.29239604712202e-33,313,297,224,27,16,21,"down"
"WLS",12614,7825.33333333333,4788.66666666667,7.28562767603444,0.611912970651509,-0.708601614743483,"6.7e-38","8.1e-34",1.7867161120953e-37,1.30662549277529e-33,7501,7763,8212,4656,4833,4877,"normal"
"TCF20",4037.33333333333,1437.66666666667,2599.66666666667,5.64883252967695,1.80737437308907,0.853895371867892,"6.8e-38","8.2e-34",1.8059057157708e-37,1.32083944051476e-33,1407,1447,1459,2456,2628,2715,"normal"
"FAM66D",200,6.66666666666667,193.333333333333,1.48361677356984,28.1445635648562,4.814784371528,"7.1e-38","8.5e-34",1.87068885333787e-37,1.36840889621665e-33,8,0,12,218,190,172,"up"
"KLRC2",152.333333333333,3.66666666666667,148.666666666667,1.1214946783875,39.9388266188285,5.31972004269018,"7.7e-38","9.3e-34",2.04939914130758e-37,1.49934041178063e-33,7,3,1,172,123,151,"up"
"PDIA4",38436,23143.3333333333,15292.6666666667,8.89360681274013,0.660829176483602,-0.597650709826488,"7.7e-38","9.3e-34",2.04939914130758e-37,1.49954535169476e-33,23187,22798,23445,15737,15452,14689,"normal"
"PMP2",95.3333333333333,0,95.3333333333333,0.496425274927056,762.271310539008,9.57416076846883,"7.7e-38","9.3e-34",2.04941380952454e-37,1.49976102581006e-33,0,0,0,83,111,92,"up"
"EMP2",5059,3127,1932,5.96647423541446,0.617892765199508,-0.694571613616536,"8.5e-38","1.0e-33",2.26060288593069e-37,1.65453525221267e-33,3194,3064,3123,1909,1948,1939,"normal"
"CDH12",99.6666666666667,0,99.6666666666667,0.553863881592709,797.463786857284,9.63927519679315,"8.6e-38","1.0e-33",2.27164236161885e-37,1.662842208705e-33,0,0,0,81,107,111,"up"
"AC006115.2",102.666666666667,1,101.666666666667,0.595105547166817,99.3218607707056,6.63403938519312,"8.7e-38","1.1e-33",2.30305452606199e-37,1.68606621852999e-33,0,0,3,96,116,93,"up"
"SNHG26",234,211,23,1.42212263149646,0.111490458703339,-3.16500784456572,"8.7e-38","1.1e-33",2.30587676220111e-37,1.68836296528365e-33,201,220,212,27,26,16,"down"
"ALDH6A1",899,109.333333333333,789.666666666667,3.52679984424066,7.19559304406903,2.84711359544075,"9.0e-38","1.1e-33",2.37668875663934e-37,1.74044917648699e-33,73,144,111,755,799,815,"up"
"SCRN2",2504,1658.66666666667,845.333333333333,4.94802991608953,0.509615196339879,-0.9725197965763,"9.0e-38","1.1e-33",2.38426034499921e-37,1.74623227667742e-33,1562,1740,1674,850,810,876,"normal"
"HMGB1",27370,11008.6666666667,16361.3333333333,8.40467472155852,1.48630325854463,0.571728506833225,"9.1e-38","1.1e-33",2.41407852048628e-37,1.7683125162562e-33,11345,10910,10771,16548,16378,16158,"normal"
"ZSCAN23",142.666666666667,1.33333333333333,141.333333333333,1.0393522005789,96.0974466396105,6.58642619321927,"9.5e-38","1.2e-33",2.52727322234582e-37,1.85148036269055e-33,0,0,4,149,165,110,"up"
"ZNF862",554.333333333333,55.6666666666667,498.666666666667,2.85672065572363,8.93825139282525,3.15999262182869,"9.7e-38","1.2e-33",2.57684220428384e-37,1.88805228307877e-33,33,73,61,490,506,500,"up"
"NRSN2",6624.33333333333,4249.33333333333,2375,6.35525692435205,0.558899570274284,-0.839339029143048,"1.0e-37","1.2e-33",2.67009600735159e-37,1.95664635418725e-33,4420,4391,3937,2334,2340,2451,"normal"
"AL354740.1",438,361.333333333333,76.6666666666667,2.37763545636883,0.212984978092208,-2.23117641465281,"1.1e-37","1.3e-33",2.85882089084719e-37,2.0952298309019e-33,363,352,369,82,77,71,"down"
"SCAMP1",5132.66666666667,1857.33333333333,3275.33333333333,5.99355748720946,1.76269176165532,0.817780215548404,"1.1e-37","1.3e-33",2.86197796995153e-37,2.09782985197447e-33,1803,1891,1878,3100,3315,3411,"normal"
"SFPQ",23020,9092.33333333333,13927.6666666667,8.1551092137473,1.53184589188447,0.615271165280345,"1.1e-37","1.3e-33",2.90345130739494e-37,2.12852015345123e-33,8888,8905,9484,14138,13870,13775,"normal"
"AC092747.4",338.666666666667,40,298.666666666667,2.17560263332748,7.43572116324034,2.89447267074786,"1.1e-37","1.3e-33",2.91055307071797e-37,2.13401751145042e-33,40,43,37,304,328,264,"up"
"LUZP2",118.333333333333,1.66666666666667,116.666666666667,0.788554815238287,60.7336276309426,5.92442363909374,"1.1e-37","1.3e-33",2.9507775364124e-37,2.16380516745121e-33,0,0,5,133,109,108,"up"
"RBM34",4952.66666666667,3161.66666666667,1791,5.93517851159837,0.566730930059307,-0.8192641533796,"1.2e-37","1.4e-33",3.14096151101162e-37,2.30358117217592e-33,3281,2992,3212,1861,1762,1750,"normal"
"CLTCL1",615.666666666667,116.333333333333,499.333333333333,2.9879330201427,4.29005540990289,2.10099628154204,"1.2e-37","1.5e-33",3.23702256010811e-37,2.3743560478393e-33,130,113,106,489,491,518,"up"
"HYPK",2341,808.333333333333,1532.66666666667,4.86714736242629,1.89558592678877,0.922643855264722,"1.2e-37","1.5e-33",3.25414673767386e-37,2.38724204675754e-33,814,805,806,1465,1555,1578,"normal"
"STK32A",116.333333333333,2,114.333333333333,0.7546629476708,59.2879019723524,5.88966583970687,"1.2e-37","1.5e-33",3.28851605413233e-37,2.41278422891689e-33,6,0,0,103,127,113,"up"
"MOB4",5920,3713,2207,6.19332492436907,0.594350886237327,-0.75061319016385,"1.2e-37","1.5e-33",3.30479488722309e-37,2.42505848824431e-33,3564,3696,3879,2206,2155,2260,"normal"
"GDAP2",1555.33333333333,347,1208.33333333333,4.29163763050135,3.48144683855926,1.7996869937231,"1.3e-37","1.6e-33",3.45064609644129e-37,2.53242917017826e-33,390,313,338,1381,1086,1158,"up"
"SLC25A14",1656,1150.66666666667,505.333333333333,4.34608087631459,0.439490459462106,-1.18609624746203,"1.3e-37","1.6e-33",3.46764035396329e-37,2.54524801980906e-33,1161,1085,1206,523,496,497,"down"
"NELFCD",7451,6482.33333333333,968.666666666667,6.52123810510709,0.149536902194267,-2.741426543286,"1.3e-37","1.6e-33",3.47930111351921e-37,2.55415494743445e-33,6271,6435,6741,1325,672,909,"down"
"PACSIN3",2069.66666666667,1365,704.666666666667,4.67206405759379,0.516269470275244,-0.953803808399146,"1.5e-37","1.8e-33",3.94554274625761e-37,2.89681748430233e-33,1327,1390,1378,704,685,725,"normal"
"IFFO1",274.666666666667,17.6666666666667,257,1.9004723716134,14.5129757277731,3.8592714535441,"1.5e-37","1.8e-33",3.97707077285019e-37,2.9203630685039e-33,28,17,8,241,265,265,"up"
"TDRD3",806,150.666666666667,655.333333333333,3.3649061557534,4.34327722762696,2.11878404170683,"1.6e-37","2.0e-33",4.30711506159962e-37,3.16314530123876e-33,136,141,175,629,630,707,"up"
"AL590681.1",81,0,81,0.285086660395583,648.410957849783,9.34076466172512,"1.7e-37","2.1e-33",4.54681791398801e-37,3.33963775782419e-33,0,0,0,84,73,86,"up"
"PWRN1",79.6666666666667,0,79.6666666666667,0.261095861258774,637.475895150788,9.31622698021069,"1.7e-37","2.1e-33",4.60512415107618e-37,3.38292420138056e-33,0,0,0,74,87,78,"up"
"SLC25A45",910.666666666667,717.333333333333,193.333333333333,3.46477085530399,0.269888984595197,-1.88956199986914,"1.7e-37","2.1e-33",4.6066066979219e-37,3.38447394096322e-33,736,745,671,175,216,189,"down"
"CDC26",2276.33333333333,1555,721.333333333333,4.80885133306989,0.464237643759092,-1.10706458327209,"1.8e-37","2.2e-33",4.72118675357673e-37,3.46912802652818e-33,1594,1473,1598,765,660,739,"down"
"PAQR6",687.333333333333,134.333333333333,553,3.14152480788066,4.11614657025286,2.04129435550984,"1.9e-37","2.3e-33",4.96118131848012e-37,3.64597215095104e-33,148,120,135,570,562,527,"up"
"RUNX1",6387.33333333333,2446,3941.33333333333,6.30792374902318,1.61113238695173,0.688075045348963,"1.9e-37","2.3e-33",4.98582567490714e-37,3.66458187105675e-33,2435,2496,2407,3841,4036,3947,"normal"
"MSTN",74,0,74,0.1682699769032,593.555993789878,9.21324032436394,"1.9e-37","2.3e-33",5.12446539312837e-37,3.76699451048866e-33,0,0,0,75,73,74,"up"
"AL022322.1",137.333333333333,2,135.333333333333,0.983691160014287,70.3770749809123,6.13703364878419,"2.0e-37","2.4e-33",5.16932849639212e-37,3.80049031054748e-33,0,3,3,148,152,106,"up"
"ZNF676",84.3333333333333,0,84.3333333333333,0.340801335266735,674.96133463916,9.3986610490907,"2.0e-37","2.4e-33",5.1798065098471e-37,3.80871172669057e-33,0,0,0,95,78,80,"up"
"SYP",544.666666666667,464.333333333333,80.3333333333333,2.69540473222437,0.173952616320425,-2.5232337170269,"2.0e-37","2.4e-33",5.35843439736288e-37,3.94059265582067e-33,530,466,397,80,87,74,"down"
"SNRPE",4323,2808,1515,5.73828122606649,0.539735533098615,-0.889675425665236,"2.1e-37","2.5e-33",5.42013304815419e-37,3.98650785691741e-33,2953,2715,2756,1533,1588,1424,"normal"
"QKI",9053,3538.66666666667,5514.33333333333,6.81010208656473,1.5582407929978,0.639918188483981,"2.1e-37","2.5e-33",5.48360347351448e-37,4.03373871511725e-33,3575,3427,3614,5471,5552,5520,"normal"
"ABRACL",3407.66666666667,2217.66666666667,1190,5.39425736368582,0.53673025850562,-0.897730871644143,"2.1e-37","2.5e-33",5.5009653635618e-37,4.04706021797241e-33,2250,2107,2296,1202,1244,1124,"normal"
"LINC00508",124,0,124,0.850295992852777,994.068633571907,9.9572016531272,"2.2e-37","2.6e-33",5.68858648096664e-37,4.18566193269525e-33,0,0,0,127,93,152,"up"
"PLBD1-AS1",76.6666666666667,76.6666666666667,0,-0.282677703894589,0.0016233003507778,-9.26685432575697,"2.2e-37","2.6e-33",5.72028312601522e-37,4.2095563524346e-33,61,91,78,0,0,0,"down"
"LINC02304",91,0,91,0.438531435167131,729.170903299115,9.51011318326423,"2.2e-37","2.7e-33",5.79958535073133e-37,4.26849481813826e-33,0,0,0,82,106,85,"up"
"AC008771.1",362,309.666666666667,52.3333333333333,2.08720654487315,0.169138181365571,-2.56372572343669,"2.2e-37","2.7e-33",5.92357392707132e-37,4.3603427677172e-33,303,332,294,49,47,61,"down"
"OR51B2",74.3333333333333,0,74.3333333333333,0.169212153057981,594.295206870609,9.21503593509836,"2.4e-37","2.8e-33",6.21624572694502e-37,4.57640010417692e-33,0,0,0,73,74,76,"up"
"FAM86B1",199.666666666667,7.33333333333333,192.333333333333,1.4732503686591,26.2008734492425,4.7115430020656,"2.4e-37","2.9e-33",6.44342378287922e-37,4.74429293133397e-33,14,0,8,177,191,209,"up"
"FGF10",117.333333333333,0,117.333333333333,0.775989826707056,940.630612201247,9.87748447429071,"2.5e-37","3.0e-33",6.49515666573692e-37,4.78303336864867e-33,0,0,0,100,149,103,"up"
"LINC00470",102.666666666667,0,102.666666666667,0.6080651559415,825.268009785606,9.68871890743322,"2.7e-37","3.2e-33",6.98710669571508e-37,5.14600408139416e-33,0,0,0,121,83,104,"up"
"GGH",6108.66666666667,2235.33333333333,3873.33333333333,6.24402013248082,1.73253069043443,0.792880908810043,"2.7e-37","3.2e-33",7.03468910135553e-37,5.18175199205849e-33,2168,2364,2174,3782,4026,3812,"normal"
"CALCOCO1",6210,2371.33333333333,3838.66666666667,6.26742492077013,1.61883662763083,0.694957396758685,"2.9e-37","3.5e-33",7.70552911079487e-37,5.67666329592258e-33,2409,2273,2432,3854,3827,3835,"normal"
"AC021613.1",100.333333333333,0,100.333333333333,0.569863214076027,803.041082374235,9.64932998551418,"3.0e-37","3.6e-33",7.89549010344783e-37,5.81739710822036e-33,0,0,0,101,118,82,"up"
"AP000529.1",92.6666666666667,1,91.6666666666667,0.465611505632673,89.8592074525578,6.48959443240744,"3.1e-37","3.7e-33",8.16836068740332e-37,6.0192649905475e-33,0,0,3,99,92,84,"up"
"PBXIP1",8177.66666666667,5058.66666666667,3119,6.6598952932703,0.616700926773028,-0.697357080499683,"3.2e-37","3.8e-33",8.30120026999496e-37,6.11798459898628e-33,5197,5129,4850,3192,3126,3039,"normal"
"ZCCHC3",3161.33333333333,2021.66666666667,1139.66666666667,5.28647253318264,0.563893392542774,-0.826505656709304,"3.2e-37","3.8e-33",8.32070379882514e-37,6.13319077011401e-33,1945,2091,2029,1155,1166,1098,"normal"
"ADCY1",540.666666666667,45,495.666666666667,2.82393454980446,10.9612034840116,3.45433430240985,"3.3e-37","4.0e-33",8.70485803570234e-37,6.41722134391977e-33,59,24,52,492,469,526,"up"
"LRRC66",88,1,87,0.393325774550615,85.1134064116818,6.41131448696685,"3.3e-37","4.0e-33",8.79073734119352e-37,6.48141064166199e-33,0,0,3,91,87,83,"up"
"CP",485.666666666667,72,413.666666666667,2.66551890947663,5.76796434172638,2.52806224568596,"3.4e-37","4.0e-33",8.82543906296296e-37,6.50787876502889e-33,83,65,68,451,377,413,"up"
"TTLL3",1908.66666666667,618.333333333333,1290.33333333333,4.57616598750164,2.08623171645545,1.06089940599548,"3.4e-37","4.1e-33",8.98226353807531e-37,6.62441935933054e-33,602,595,658,1302,1307,1262,"up"
"POFUT2",6555.33333333333,4149.66666666667,2405.66666666667,6.34039089235468,0.57966290480251,-0.786713930768503,"3.4e-37","4.1e-33",9.05011697614496e-37,6.67536628160452e-33,3865,4319,4265,2396,2417,2404,"normal"
"SLC46A3",1573.66666666667,433.666666666667,1140,4.30350618598299,2.62874780394543,1.39437573973086,"3.5e-37","4.2e-33",9.25953860473227e-37,6.830761628711e-33,450,470,381,1111,1126,1183,"up"
"OSBPL1A",2751,926.333333333333,1824.66666666667,5.09884991269622,1.96949841688067,0.977828257287408,"3.6e-37","4.3e-33",9.48945503675469e-37,7.00131992611761e-33,922,852,1005,1823,1833,1818,"normal"
"CORO1A",369.333333333333,334,35.3333333333333,2.10252162458307,0.106593028181708,-3.22981501454452,"3.6e-37","4.4e-33",9.53482560416578e-37,7.03574781331393e-33,345,317,340,25,47,34,"down"
"RIN3",2227.33333333333,1558.66666666667,668.666666666667,4.77593587721474,0.428564412648021,-1.22241603915155,"3.8e-37","4.6e-33",1.00779481714942e-36,7.4375257505627e-33,1503,1660,1513,605,670,731,"down"
"TRBC1",124.333333333333,118,6.33333333333333,0.450443087780192,0.0546965610494556,-4.19240606083114,"3.8e-37","4.6e-33",1.01009451010064e-36,7.45550757905283e-33,122,102,130,8,5,6,"down"
"APAF1",1510.66666666667,448.333333333333,1062.33333333333,4.24415056486477,2.36875026394719,1.24412610404163,"3.9e-37","4.6e-33",1.0156482903832e-36,7.49751567960875e-33,436,446,463,1045,1025,1117,"up"
"WASL",3589.66666666667,1196.66666666667,2393,5.48096717537215,1.99921812761652,0.999435888021792,"4.0e-37","4.8e-33",1.04681043752029e-36,7.72860146021231e-33,1111,1279,1200,2422,2509,2248,"normal"
"H1FX-AS1",276.666666666667,19,257.666666666667,1.91236241394045,13.5842282230044,3.76386069721772,"4.1e-37","4.9e-33",1.06813085471938e-36,7.88707823124789e-33,10,27,20,276,271,226,"up"
"SDHAF1",1211.66666666667,870.333333333333,341.333333333333,3.89007320055947,0.392126098630453,-1.35061042877453,"4.1e-37","4.9e-33",1.0800456503086e-36,7.976137127529e-33,833,883,895,335,351,338,"down"
"ZBTB8OS",2713.33333333333,1906,807.333333333333,5.06220524419428,0.423961025172442,-1.23799645126615,"4.3e-37","5.1e-33",1.11892697116154e-36,8.26439460899916e-33,2131,1771,1816,866,795,761,"down"
"RPL39L",874.666666666667,674.666666666667,200,3.40678571425204,0.296163301045389,-1.75553521415271,"4.5e-37","5.4e-33",1.17694191964477e-36,8.69406996041594e-33,702,699,623,195,206,199,"down"
"LINC01249",74,0,74,0.164937896950027,592.520994346278,9.21072246260868,"4.6e-37","5.5e-33",1.20534594047022e-36,8.90509580819401e-33,0,0,0,71,75,76,"up"
"MVB12A",3993,2560.66666666667,1432.33333333333,5.62379022926174,0.559302260568191,-0.838299933518047,"4.6e-37","5.6e-33",1.21481503969615e-36,8.97626832831486e-33,2571,2693,2418,1394,1458,1445,"normal"
"EEF1E1",3938,2522.33333333333,1415.66666666667,5.60379063816065,0.561486180877013,-0.832677578985511,"4.7e-37","5.6e-33",1.22902566551032e-36,9.0824996681213e-33,2576,2597,2394,1464,1362,1421,"normal"
"ZNF75A",1279.66666666667,326.333333333333,953.333333333333,4.01209818674912,2.92316292254287,1.54753024002126,"4.9e-37","5.9e-33",1.2882827499668e-36,9.52169780500465e-33,300,343,336,1035,893,932,"up"
"TNFRSF18",73.6666666666667,73.6666666666667,0,-0.350152039103205,0.00169702618601027,-9.20277545806337,"4.9e-37","5.9e-33",1.29093226727922e-36,9.54257131972802e-33,90,63,68,0,0,0,"down"
"ZNF682",285,15.3333333333333,269.666666666667,1.9547575100325,17.4438882103649,4.12464974489848,"5.0e-37","6.0e-33",1.3093142036104e-36,9.67975990729169e-33,26,15,5,269,270,270,"up"
"NRG4",140,7.66666666666667,132.333333333333,0.99159865337077,17.0164590105625,4.08885894980838,"5.1e-37","6.1e-33",1.34224097640773e-36,9.92452977955878e-33,6,8,9,124,130,143,"up"
"MAGEL2",94,1,93,0.47482064106384,90.7197241854307,6.50334434895811,"5.1e-37","6.2e-33",1.34426457060724e-36,9.94083649964054e-33,0,3,0,85,101,93,"up"
"RPS7",46667.6666666667,28297.6666666667,18370,9.17362048105939,0.649197866195064,-0.623269836891279,"5.3e-37","6.3e-33",1.38553708806765e-36,1.02474323033483e-32,28609,27487,28797,18587,18950,17573,"normal"
"SNTG2",81.3333333333333,0,81.3333333333333,0.291663241347582,650.84956661301,9.34618031599068,"5.7e-37","6.8e-33",1.48925750339141e-36,1.10160377525862e-32,0,0,0,89,73,82,"up"
"TRPM4",2185,1537.66666666667,647.333333333333,4.74812541631357,0.42063430087167,-1.24936159460433,"5.7e-37","6.9e-33",1.50404801755977e-36,1.11269472339072e-32,1420,1590,1603,582,671,689,"down"
"PTPN21",1746,554.666666666667,1191.33333333333,4.44942095631896,2.14710918450287,1.10239555679318,"5.9e-37","7.1e-33",1.54445817474881e-36,1.14274460349664e-32,571,525,568,1196,1164,1214,"up"
"SCAP",6484.33333333333,4084,2400.33333333333,6.32460135341696,0.587713157097255,-0.766815898676599,"5.9e-37","7.1e-33",1.54484861294324e-36,1.143187973578e-32,4020,4289,3943,2374,2331,2496,"normal"
"OTUD6B-AS1",1571,434,1137,4.30224897365929,2.61921601668286,1.3891350491293,"5.9e-37","7.1e-33",1.54800315967674e-36,1.14567713847675e-32,419,402,481,1188,1151,1072,"up"
"ZFYVE26",1994.33333333333,550.666666666667,1443.66666666667,4.64184656142324,2.62290495932586,1.39116553265307,"6.5e-37","7.8e-33",1.69411502688225e-36,1.25398394289824e-32,632,484,536,1490,1378,1463,"up"
"PURA",2786.66666666667,969,1817.66666666667,5.11702830170969,1.87627146364323,0.907868575677829,"6.7e-37","8.1e-33",1.76747513836676e-36,1.30846184493292e-32,922,996,989,1868,1851,1734,"normal"
"B3GLCT",1737,562.666666666667,1174.33333333333,4.44146027731765,2.08781919686099,1.061996781311,"7.0e-37","8.4e-33",1.82508134061209e-36,1.35129022458919e-32,577,550,561,1170,1195,1158,"up"
"MATN1-AS1",208.666666666667,184,24.6666666666667,1.25721863082532,0.135193608285123,-2.88690114972685,"7.3e-37","8.8e-33",1.9143714315022e-36,1.41759204502738e-32,195,173,184,28,24,22,"down"
"NKX6-1",150.666666666667,5.33333333333333,145.333333333333,1.09478715634483,26.302136031831,4.7171080623667,"7.6e-37","9.2e-33",2.00180322865054e-36,1.48253547113859e-32,0,5,11,135,143,158,"up"
"MCOLN3",852.666666666667,37.3333333333333,815.333333333333,3.46208930728058,21.6699214755032,4.4376220204875,"7.7e-37","9.2e-33",2.00682441089832e-36,1.48645484115239e-32,47,52,13,830,847,769,"up"
"MARCHF2",1050.66666666667,831.333333333333,219.333333333333,3.67382045126161,0.263612573469444,-1.92350891100041,"7.7e-37","9.2e-33",2.00814592612888e-36,1.48763450207627e-32,780,942,772,207,245,206,"down"
"SCAMP4",5643,3633,2010,6.12348879810336,0.553054615228679,-0.85450613842565,"7.8e-37","9.3e-33",2.03355297883454e-36,1.50665940201851e-32,3776,3691,3432,1913,1996,2121,"normal"
"PRTG",756.333333333333,150,606.333333333333,3.2755710243453,4.04309054810008,2.01545851422848,"7.9e-37","9.5e-33",2.07010286937269e-36,1.53394622620517e-32,147,148,155,663,554,602,"up"
"AC098484.4",208,20,188,1.51315276841015,9.42450264205307,3.23641648524852,"8.3e-37","9.9e-33",2.16478694978937e-36,1.6043236084889e-32,25,16,19,184,182,198,"up"
"LINC02152",85.6666666666667,0,85.6666666666667,0.356312026314992,685.843257187871,9.42173508991052,"8.5e-37","1.0e-32",2.21912175948089e-36,1.64481304812723e-32,0,0,0,75,96,86,"up"
"MOB3A",3556.66666666667,2302.33333333333,1254.33333333333,5.45616750970648,0.544476096858077,-0.877059380566425,"8.8e-37","1.1e-32",2.29757611342964e-36,1.70319317288539e-32,2305,2386,2216,1185,1257,1321,"normal"
"ATP6V0A1",6143.66666666667,3905,2238.66666666667,6.24652559762649,0.573031046500243,-0.803314789380663,"8.9e-37","1.1e-32",2.34096697561251e-36,1.73559291571911e-32,3833,3842,4040,2160,2170,2386,"normal"
