"name","SYMBOL","ENTREZ","s_MiaFRFP_1","s_MiaFRFP_2","s_MiaFRFP_3","s_Part1Lag_1","s_Part1Lag_2","s_Part1Lag_3"
"ENSG00000129933","MAU2",23383,4605,4337,4153,1795,2124,1855
"ENSG00000129946","SHC2",25759,717,573,430,164,693,746
"ENSG00000129951","PLPPR3",79948,7585,6638,10871,1856,3159,2574
"ENSG00000129968","ABHD17A",81926,9750,7225,11702,4629,4141,5320
"ENSG00000129990","SYT5",6861,121,114,56,36,109,74
"ENSG00000129991","TNNI3",7137,8,3,0,5,0,10
"ENSG00000129993","CBFA2T3",863,2477,2325,2973,252,172,180
"ENSG00000130005","GAMT",2593,1838,1594,1624,1854,3610,2615
"ENSG00000130021","PUDP",8226,4750,4917,2462,1730,893,691
"ENSG00000130023","ERMARD",55780,949,1384,547,825,789,645
"ENSG00000130024","PHF10",55274,628,797,331,515,428,189
"ENSG00000130032","PRRG3",79057,9,18,18,3,10,31
"ENSG00000130037","KCNA5",3741,0,0,0,4,3,1
"ENSG00000130038","CRACR2A",84766,2912,2902,2456,365,433,214
"ENSG00000130045","NXNL2",158046,150,164,107,20,11,18
"ENSG00000130052","STARD8",9754,836,579,941,192,220,161
"ENSG00000130054","NALF2",27112,936,1030,1111,154,251,281
"ENSG00000130055","GDPD2",54857,10,1,0,2,0,16
"ENSG00000130066","SAT1",6303,3661,3444,1762,19087,19597,11456
"ENSG00000130119","GNL3L",54552,4743,4732,4056,1262,1586,1267
"ENSG00000130147","SH3BP4",23677,17339,17517,15081,8468,14925,10418
"ENSG00000130150","MOSPD2",158747,1232,1867,575,1711,849,243
"ENSG00000130158","DOCK6",57572,4660,4944,6336,1189,1740,1382
"ENSG00000130159","ECSIT",51295,4639,3074,4512,1474,2102,2239
"ENSG00000130164","LDLR",3949,23709,20381,22620,8693,13500,8837
"ENSG00000130165","ELOF1",84337,7149,5394,4840,4344,4478,4187
"ENSG00000130167","TSPAN16",26526,2,0,0,0,7,0
"ENSG00000130173","ANGPTL8",55908,9,7,6,0,6,8
"ENSG00000130175","PRKCSH",5589,13944,12595,15279,4576,5841,6267
"ENSG00000130176","CNN1",1264,44,51,53,97,83,108
"ENSG00000130177","CDC16",8881,2631,3145,1467,2054,1959,1050
"ENSG00000130193","THEM6",51337,7333,6646,9060,2489,2211,1801
"ENSG00000130202","NECTIN2",5819,32761,26405,32433,5771,9524,9351
"ENSG00000130203","APOE",348,96,53,219,7724,3486,6687
"ENSG00000130204","TOMM40",10452,39199,33270,41438,10211,13320,12447
"ENSG00000130208","APOC1",341,1158,846,466,646,1002,1349
"ENSG00000130222","GADD45G",10912,22,22,52,2044,13968,14497
"ENSG00000130226","DPP6",1804,1,1,2,0,12,2
"ENSG00000130227","XPO7",23039,21043,22307,15505,5290,5620,3417
"ENSG00000130244","FAM98C",147965,844,538,883,388,427,471
"ENSG00000130254","SAFB2",9667,4473,4237,5903,2206,2442,1830
"ENSG00000130255","RPL36",25873,15646,9111,8988,22070,24759,31926
"ENSG00000130270","ATP8B3",148229,5529,4691,4064,1035,325,543
"ENSG00000130287","NCAN",1463,13,0,2,1,0,2
"ENSG00000130294","KIF1A",547,2642,2557,2873,1024,3451,2157
"ENSG00000130299","GTPBP3",84705,6306,4925,6602,1654,2000,1831
"ENSG00000130300","PLVAP",83483,0,2,0,27,9,0
"ENSG00000130303","BST2",684,1458,1066,887,14378,8017,4080
"ENSG00000130304","SLC27A1",376497,4741,4073,5521,1978,1966,2148
"ENSG00000130305","NSUN5",55695,6895,5224,5611,1953,1595,2304
"ENSG00000130307","USHBP1",83878,16,7,11,9,20,7
"ENSG00000130309","COLGALT1",79709,30514,28648,30070,10750,12991,11517
"ENSG00000130311","DDA1",79016,4779,4309,5255,2345,3097,3328
"ENSG00000130312","MRPL34",64981,4109,3101,3456,2765,2081,2633
"ENSG00000130313","PGLS",25796,5557,4363,5620,3301,3627,4044
"ENSG00000130332","LSM7",51690,3853,2247,2569,3497,3329,4432
"ENSG00000130338","TULP4",56995,2417,3859,3535,1517,2082,1186
"ENSG00000130340","SNX9",51429,7393,7579,5310,3386,3502,2823
"ENSG00000130347","RTN4IP1",84816,1304,1391,528,707,560,270
"ENSG00000130348","QRSL1",55278,2031,2154,935,906,980,608
"ENSG00000130349","MTRES1",51250,985,958,394,707,488,191
"ENSG00000130363","RSPH3",83861,1890,2138,1198,1196,1313,1182
"ENSG00000130377","ACSBG2",81616,24,6,18,12,11,1
"ENSG00000130382","MLLT1",4298,2210,2369,3511,759,936,1032
"ENSG00000130396","AFDN",4301,1245,1461,1488,1046,1897,1369
"ENSG00000130402","ACTN4",81,10919,10597,13500,3659,2596,2833
"ENSG00000130414","NDUFA10",4705,17677,15202,9912,9385,8974,5622
"ENSG00000130427","EPO",2056,14,1,0,1,0,4
"ENSG00000130429","ARPC1B",10095,772,554,810,225,139,209
"ENSG00000130433","CACNG6",59285,10775,7736,9746,39,0,42
"ENSG00000130449","ZSWIM6",57688,1010,964,652,630,817,794
"ENSG00000130475","FCHO1",23149,6716,4588,6903,872,793,1137
"ENSG00000130477","UNC13A",23025,248,130,185,38,84,52
"ENSG00000130479","MAP1S",55201,15706,13427,18766,3181,3524,3256
"ENSG00000130487","KLHDC7B",113730,22,0,0,9,4,3
"ENSG00000130508","PXDN",7837,0,0,0,23,3,1
"ENSG00000130511","SSBP4",170463,26701,20761,31044,7416,8112,8977
"ENSG00000130513","GDF15",9518,14989,11310,14526,16865,13670,22084
"ENSG00000130517","PGPEP1",54858,1580,1484,1152,638,531,507
"ENSG00000130518","IQCN",80726,72,174,246,204,1021,290
"ENSG00000130520","LSM4",25804,36751,27482,30051,19974,20015,19358
"ENSG00000130522","JUND",3727,64923,46161,78973,45795,66946,75872
"ENSG00000130528","HRC",3270,11,14,16,6,16,10
"ENSG00000130529","TRPM4",54795,3923,3404,4053,1354,1732,1355
"ENSG00000130540","SULT4A1",25830,4,6,0,2,27,0
"ENSG00000130544","ZNF557",79230,1180,1219,656,393,555,320
"ENSG00000130545","CRB3",92359,15,16,75,20,22,1
"ENSG00000130558","OLFM1",10439,9,0,2,574,524,207
"ENSG00000130559","CAMSAP1",157922,2528,3088,2899,837,1094,775
"ENSG00000130560","UBAC1",10422,6534,5509,5335,2033,2698,2535
"ENSG00000130561","SAG",6295,2,0,3,8,11,102
"ENSG00000130584","ZBTB46",140685,1093,720,551,163,451,343
"ENSG00000130589","HELZ2",85441,2772,2500,4432,1171,1003,946
"ENSG00000130590","SAMD10",140700,871,679,793,387,284,324
"ENSG00000130592","LSP1",4046,6,5,3,497,3168,1965
"ENSG00000130595","TNNT3",7140,3,0,0,141,2282,1055
"ENSG00000130598","TNNI2",7136,0,5,2,170,565,1067
"ENSG00000130600","H19",283120,0,3,5,9,31,6
"ENSG00000130635","COL5A1",1289,1080,1301,2008,697,358,953
"ENSG00000130638","ATXN10",25814,9004,9112,4138,6441,5837,2828
"ENSG00000130640","TUBGCP2",10844,7976,7139,9360,2540,2808,2654
"ENSG00000130643","CALY",50632,8,2,0,0,0,1
"ENSG00000130649","CYP2E1",1571,0,3,37,1,17,6
"ENSG00000130653","PNPLA7",375775,41,45,97,54,42,82
"ENSG00000130669","PAK4",10298,6061,5231,7863,1413,2024,2059
"ENSG00000130675","MNX1",3110,1302,762,1824,181,336,300
"ENSG00000130684","ZNF337",26152,147,124,105,55,67,44
"ENSG00000130695","CEP85",64793,4004,3845,3488,1149,837,663
"ENSG00000130699","TAF4",6874,633,637,684,269,241,160
"ENSG00000130700","GATA5",140628,2,1,0,4,19,2
"ENSG00000130701","RBBP8NL",140893,4,0,0,0,1,15
"ENSG00000130702","LAMA5",3911,7938,6708,9803,2619,6829,6350
"ENSG00000130703","OSBPL2",9885,4554,4040,3511,1791,2329,1252
"ENSG00000130706","ADRM1",11047,14390,11085,14756,5844,7663,7492
"ENSG00000130707","ASS1",445,2565,2092,1839,728,698,574
"ENSG00000130711","PRDM12",59335,133,95,303,48,22,92
"ENSG00000130713","EXOSC2",23404,11738,10404,7536,3614,3699,2734
"ENSG00000130714","POMT1",10585,5995,5734,5106,2152,2070,1934
"ENSG00000130717","UCK1",83549,3878,3578,3682,1835,1905,1658
"ENSG00000130720","FIBCD1",84929,1456,737,1715,404,845,1063
"ENSG00000130724","CHMP2A",27243,6452,4432,3797,6254,8195,7298
"ENSG00000130725","UBE2M",9040,9773,7958,9315,4714,5716,6401
"ENSG00000130726","TRIM28",10155,56412,50782,68718,11340,16521,14955
"ENSG00000130731","METTL26",84326,3996,2713,2786,2236,2610,2734
"ENSG00000130733","YIPF2",78992,1770,1578,1855,1236,1488,2012
"ENSG00000130734","ATG4D",84971,3406,3048,3414,1190,1359,1364
"ENSG00000130741","EIF2S3",1968,14646,18007,7945,7885,8751,3791
"ENSG00000130748","TMEM160",54958,5077,3501,5143,2680,3042,3873
"ENSG00000130749","ZC3H4",23211,1035,901,1765,452,763,667
"ENSG00000130751","NPAS1",4861,7222,5522,9815,304,375,559
"ENSG00000130755","GMFG",9535,10,0,14,157,100,70
"ENSG00000130758","MAP3K10",4294,483,309,668,329,588,500
"ENSG00000130762","ARHGEF16",27237,2189,1745,2138,45,203,248
"ENSG00000130764","LRRC47",57470,15917,12422,15831,4290,5241,4124
"ENSG00000130766","SESN2",83667,4604,3980,5107,1535,3899,3030
"ENSG00000130768","SMPDL3B",27293,15,8,0,236,406,767
"ENSG00000130770","ATP5IF1",93974,2966,2682,1456,3194,4740,2299
"ENSG00000130772","MED18",54797,1800,1660,1167,278,268,400
"ENSG00000130775","THEMIS2",9473,1091,963,845,406,397,980
"ENSG00000130779","CLIP1",6249,7963,9268,5941,3584,4228,2529
"ENSG00000130783","CCDC62",84660,12,11,27,0,2,23
"ENSG00000130787","HIP1R",9026,2749,2222,3075,405,616,418
"ENSG00000130803","ZNF317",57693,5284,5260,3486,1718,1649,1139
"ENSG00000130810","PPAN",56342,1037,801,999,360,554,488
"ENSG00000130811","EIF3G",8666,10226,7445,8003,5095,6277,5843
"ENSG00000130812","ANGPTL6",83854,58,18,23,17,14,49
"ENSG00000130813","SHFL",55337,1244,1123,1105,987,699,709
"ENSG00000130816","DNMT1",1786,12298,13244,12410,3236,2785,3182
"ENSG00000130818","ZNF426",79088,355,415,246,220,229,70
"ENSG00000130821","SLC6A8",6535,11026,7876,17468,1849,3437,3082
"ENSG00000130822","PNCK",139728,10,34,6,3,41,28
"ENSG00000130826","DKC1",1736,20484,19559,11969,6775,6900,3473
"ENSG00000130827","PLXNA3",55558,1966,1869,3090,1035,2368,2309
"ENSG00000130829","DUSP9",1852,254,299,396,96,42,98
"ENSG00000130830","MPP1",4354,3240,2896,2117,1902,887,899
"ENSG00000130844","ZNF331",55422,479,464,119,2233,3780,1294
"ENSG00000130856","ZNF236",7776,1533,1534,1402,386,956,672
"ENSG00000130876","SLC7A10",56301,3,0,0,0,10,3
"ENSG00000130881","LRP3",4037,27120,19596,34903,5924,6525,7405
"ENSG00000130921","MTRFR",91574,1769,1715,1492,734,910,700
"ENSG00000130935","NOL11",25926,10373,12722,3723,4620,3186,908
"ENSG00000130939","UBE4B",10277,8697,9268,6049,2199,2696,1479
"ENSG00000130940","CASZ1",54897,609,481,1149,79,220,38
"ENSG00000130943","PKDREJ",10343,100,92,52,14,24,22
"ENSG00000130956","HABP4",22927,6005,4700,4908,2237,1769,1672
"ENSG00000130957","FBP2",8789,0,0,0,4,3,2
"ENSG00000130958","SLC35D2",11046,697,722,498,497,399,259
"ENSG00000130962","PRRG1",5638,975,1405,344,484,273,140
"ENSG00000130985","UBA1",7317,92635,85102,81993,38763,38212,30418
"ENSG00000130997","POLN",353497,1,9,1,4,6,14
"ENSG00000131013","PPIL4",85313,1821,2210,682,1360,1192,358
"ENSG00000131015","ULBP2",80328,593,553,282,447,338,384
"ENSG00000131016","AKAP12",9590,11591,11408,10201,1087,2007,1409
"ENSG00000131018","SYNE1",23345,179,57,27,62,35,84
"ENSG00000131019","ULBP3",79465,935,958,731,354,500,239
"ENSG00000131023","LATS1",9113,2662,3408,1109,1394,1772,638
"ENSG00000131037","EPS8L1",54869,25,35,82,6,15,6
"ENSG00000131042","LILRB2",10288,0,0,0,1,2,2
"ENSG00000131043","AAR2",25980,7743,7181,7176,3303,3312,2733
"ENSG00000131044","TTLL9",164395,17,26,0,7,33,41
"ENSG00000131051","RBM39",9584,11688,12016,6469,8456,8914,4023
"ENSG00000131055","COX4I2",84701,0,0,0,7,3,2
"ENSG00000131061","ZNF341",84905,1050,941,1773,299,216,228
"ENSG00000131067","GGT7",2686,927,552,514,377,464,668
"ENSG00000131069","ACSS2",55902,4087,4215,2869,1753,1284,1037
"ENSG00000131089","ARHGEF9",23229,1311,1117,543,970,999,769
"ENSG00000131094","C1QL1",10882,1014,780,1004,377,124,244
"ENSG00000131095","GFAP",2670,38,25,1,3,32,1
"ENSG00000131096","PYY",5697,3,3,1,0,0,0
"ENSG00000131097","HIGD1B",51751,46,20,64,8,6,4
"ENSG00000131100","ATP6V1E1",529,7800,6951,4311,5971,5337,4139
"ENSG00000131115","ZNF227",7770,728,802,384,359,657,190
"ENSG00000131116","ZNF428",126299,2833,2110,2651,2191,3845,4201
"ENSG00000131127","ZNF141",7700,15,77,27,54,128,13
"ENSG00000131142","CCL25",6370,7,0,0,17,0,0
"ENSG00000131143","COX4I1",1327,22165,14091,10440,17094,18046,17945
"ENSG00000131148","EMC8",10328,9088,7368,6505,4182,3885,3955
"ENSG00000131149","GSE1",23199,1883,2153,2282,742,1678,1405
"ENSG00000131153","GINS2",51659,4324,3682,2892,2133,1404,1066
"ENSG00000131165","CHMP1A",5119,19064,16063,20193,8135,7737,7948
"ENSG00000131171","SH3BGRL",6451,1,1,1,377,206,117
"ENSG00000131174","COX7B",1349,2188,1989,931,7326,5335,2869
"ENSG00000131187","F12",2161,1443,1245,2205,415,182,416
"ENSG00000131188","PRR7",80758,12851,9249,14624,5401,5245,5198
"ENSG00000131196","NFATC1",4772,8034,6668,9317,848,1117,1478
"ENSG00000131236","CAP1",10487,51935,52060,31762,17936,16593,10870
"ENSG00000131238","PPT1",5538,20929,22316,10263,9749,8623,4425
"ENSG00000131242","RAB11FIP4",84440,3465,2982,3123,247,188,311
"ENSG00000131263","RLIM",51132,6584,10182,3339,3447,2687,911
"ENSG00000131269","ABCB7",22,1999,2150,1002,1095,1030,303
"ENSG00000131323","TRAF3",7187,5455,4582,6035,1155,1221,1157
"ENSG00000131351","HAUS8",93323,2321,1874,1098,601,709,483
"ENSG00000131368","MRPS25",64432,1102,790,997,759,1040,716
"ENSG00000131370","SH3BP5",9467,260,373,218,58,101,113
"ENSG00000131373","HACL1",26061,3829,3788,1627,2284,1553,855
"ENSG00000131374","TBC1D5",9779,5960,7992,4813,3094,2019,1108
"ENSG00000131375","CAPN7",23473,2078,2920,1285,1111,1007,584
"ENSG00000131378","RFTN1",23180,326,332,300,70,64,127
"ENSG00000131379","C3orf20",84077,1,0,7,1,8,1
"ENSG00000131381","RBSN",64145,955,1118,688,349,453,193
"ENSG00000131386","GALNT15",117248,6,8,0,5,11,10
"ENSG00000131389","SLC6A6",6533,3579,3471,4112,4524,2812,2559
"ENSG00000131398","KCNC3",3748,251,202,394,88,285,254
"ENSG00000131400","NAPSA",9476,30,41,0,25,67,33
"ENSG00000131408","NR1H2",7376,8429,6995,9210,3338,5646,6748
"ENSG00000131409","LRRC4B",94030,22,14,61,0,2,7
"ENSG00000131435","PDLIM4",8572,4784,3994,5816,1842,1943,2410
"ENSG00000131437","KIF3A",11127,1715,2643,945,1195,1079,306
"ENSG00000131446","MGAT1",4245,12005,10613,11821,6507,7310,7214
"ENSG00000131459","GFPT2",9945,4642,4398,2553,231,275,328
"ENSG00000131462","TUBG1",7283,16939,14292,14463,4729,4843,4600
"ENSG00000131467","PSME3",10197,31744,34607,21374,12647,12069,7131
"ENSG00000131469","RPL27",6155,15963,11178,6476,18167,19270,18323
"ENSG00000131470","PSMC3IP",29893,452,374,276,321,252,223
"ENSG00000131471","AOC3",8639,24,59,42,3,48,4
"ENSG00000131473","ACLY",47,57195,56003,45065,11233,12892,10698
"ENSG00000131475","VPS25",84313,7802,6635,4568,5065,4539,4417
"ENSG00000131480","AOC2",314,224,240,317,55,126,55
"ENSG00000131482","G6PC1",2538,0,0,0,0,14,2
"ENSG00000131484",NA,NA,0,2,0,1,5,0
"ENSG00000131495","NDUFA2",4695,1809,1193,871,2393,2283,2425
"ENSG00000131503","ANKHD1",54882,145,206,73,128,144,42
"ENSG00000131504","DIAPH1",1729,13373,15096,10760,3581,3829,2164
"ENSG00000131507","NDFIP1",80762,6487,7471,3200,9770,5963,2904
"ENSG00000131508","UBE2D2",7322,10125,10459,6955,9206,7119,4487
"ENSG00000131558","EXOC4",60412,7342,7011,3196,3545,2914,1722
"ENSG00000131584","ACAP3",116983,2682,2444,3526,387,687,644
"ENSG00000131591","C1orf159",54991,1652,1195,2235,774,1433,1256
"ENSG00000131620","ANO1",55107,108,52,8,82,110,32
"ENSG00000131626","PPFIA1",8500,3816,3730,3365,1092,1526,748
"ENSG00000131634","TMEM204",79652,0,5,7,2,16,0
"ENSG00000131650","KREMEN2",79412,5323,4093,6714,637,1150,1117
"ENSG00000131652","THOC6",79228,5260,4080,4214,1845,2192,2435
"ENSG00000131653","TRAF7",84231,3247,3240,4027,1403,1468,1571
"ENSG00000131669","NINJ1",4814,6172,4064,4655,5855,6076,5406
"ENSG00000131686","CA6",765,5,0,0,89,623,0
"ENSG00000131697","NPHP4",261734,3560,2951,3933,472,407,524
"ENSG00000131711","MAP1B",4131,11899,14861,10747,572,666,645
"ENSG00000131724","IL13RA1",3597,7354,10177,3609,4853,3462,1923
"ENSG00000131725","WDR44",54521,1266,1899,543,1348,1005,391
"ENSG00000131730","CKMT2",1160,32,18,40,23,46,25
"ENSG00000131732","ZCCHC9",84240,1613,1415,679,891,571,426
"ENSG00000131746","TNS4",84951,221,215,329,57,207,70
"ENSG00000131747","TOP2A",7153,46249,66411,21136,8012,4167,1208
"ENSG00000131748","STARD3",10948,5819,4609,6851,2309,2163,3223
"ENSG00000131759","RARA",5914,1565,1267,1882,297,434,656
"ENSG00000131773","KHDRBS3",10656,72,80,87,26,64,28
"ENSG00000131778","CHD1L",9557,183,160,136,93,92,63
"ENSG00000131779","PEX11B",8799,6295,5918,3849,3484,2372,1570
"ENSG00000131781","FMO5",2330,16,65,14,122,60,21
"ENSG00000131788","PIAS3",10401,7990,7856,8534,2705,4182,3840
"ENSG00000131791","PRKAB2",5565,1272,1892,521,1321,1191,359
"ENSG00000131797","CLUHP3",NA,0,6,0,2,6,7
"ENSG00000131828","PDHA1",5160,21182,18404,15227,8550,8742,6446
"ENSG00000131831","RAI2",10742,15,11,0,0,1,0
"ENSG00000131844","MCCC2",64087,25899,27867,15597,10429,6252,3022
"ENSG00000131845","ZNF304",57343,570,716,418,155,273,98
"ENSG00000131848","ZSCAN5A",79149,428,444,573,210,252,316
"ENSG00000131849","ZNF132",7691,66,63,75,19,41,24
"ENSG00000131871","SELENOS",55829,1468,1401,663,1679,1819,1337
"ENSG00000131873","CHSY1",22856,419,395,408,346,270,210
"ENSG00000131876","SNRPA1",6627,3301,2921,1498,1730,1543,958
"ENSG00000131899","LLGL1",3996,1654,1642,2564,623,580,874
"ENSG00000131910","NR0B2",8431,3,2,2,971,453,3989
"ENSG00000131931","THAP1",55145,953,931,268,854,550,235
"ENSG00000131941","RHPN2",85415,5443,5112,4374,1789,1461,1204
"ENSG00000131943","C19orf12",83636,2756,2079,2754,1526,1584,1172
"ENSG00000131944","FAAP24",91442,481,433,559,487,409,255
"ENSG00000131951","LRRC9",341883,2,0,0,0,5,2
"ENSG00000131966","ACTR10",55860,4311,4814,1786,4667,3684,1044
"ENSG00000131969","ABHD12B",145447,103,156,41,39,68,27
"ENSG00000131979","GCH1",2643,541,824,435,4328,736,476
"ENSG00000131981","LGALS3",3958,41353,34392,22551,23195,22376,19661
"ENSG00000131982","UBE2L2",NA,10,14,8,82,40,58
"ENSG00000132000","PODNL1",79883,1416,1635,1126,595,1908,818
"ENSG00000132002","DNAJB1",3337,31423,26248,23466,95109,126374,87525
"ENSG00000132003","ZSWIM4",65249,852,946,903,162,294,379
"ENSG00000132004","FBXW9",84261,2128,1767,1962,1344,1536,1554
"ENSG00000132005","RFX1",5989,335,347,585,149,357,337
"ENSG00000132010","ZNF20",7568,0,0,0,1,4,2
"ENSG00000132016","BRME1",79173,57,61,24,63,102,60
"ENSG00000132017","DCAF15",90379,2155,1938,2507,634,878,846
"ENSG00000132024","CC2D1A",54862,9025,7276,10944,2085,2783,2000
"ENSG00000132026","RTBDN",83546,46,49,3,22,37,27
"ENSG00000132031","MATN3",4148,2659,3052,1472,3736,879,4924
"ENSG00000132109","TRIM21",6737,917,648,472,1383,487,547
"ENSG00000132122","SPATA6",54558,715,737,348,649,582,392
"ENSG00000132128","LRRC41",10489,28559,26419,27470,11224,10009,9456
"ENSG00000132141","CCT6B",10693,204,195,118,241,220,83
"ENSG00000132153","DHX30",22907,21901,19176,23525,4971,5637,4677
"ENSG00000132155","RAF1",5894,5109,4683,3456,2487,2875,1402
"ENSG00000132170","PPARG",5468,3669,3666,2131,183,154,105
"ENSG00000132182","NUP210",23225,4695,4512,5541,1696,2310,1136
"ENSG00000132196","HSD17B7",51478,1203,1015,697,1047,1797,873
"ENSG00000132199","ENOSF1",55556,3548,3630,2771,1796,2000,1413
"ENSG00000132205","EMILIN2",84034,459,267,232,279,139,136
"ENSG00000132207","SLX1A",548593,2,1,8,0,0,0
"ENSG00000132254","ARFIP2",23647,6110,4909,3981,3435,3222,3276
"ENSG00000132256","TRIM5",85363,816,1108,530,616,542,258
"ENSG00000132259","CNGA4",1262,0,25,0,22,14,18
"ENSG00000132274","TRIM22",10346,0,0,0,1121,19,60
"ENSG00000132275","RRP8",23378,1850,2044,1270,746,770,565
"ENSG00000132286","TIMM10B",26515,2398,2763,1097,1799,1632,853
"ENSG00000132294","EFR3A",23167,6006,8361,3075,4621,2994,836
"ENSG00000132297","HHLA1",10086,2,2,0,0,0,0
"ENSG00000132300","PTCD3",55037,14146,16748,6394,5513,3776,1793
"ENSG00000132305","IMMT",10989,21420,21559,10988,6705,5664,3010
"ENSG00000132313","MRPL35",51318,5452,6067,2711,3865,2708,1059
"ENSG00000132321","IQCA1",79781,3948,4052,3040,217,38,290
"ENSG00000132323","ILKAP",80895,5865,4714,3697,2906,2702,2090
"ENSG00000132326","PER2",8864,1290,1096,1446,310,526,474
"ENSG00000132330","SCLY",51540,612,513,412,192,205,171
"ENSG00000132334","PTPRE",5791,240,216,294,255,231,319
"ENSG00000132341","RAN",5901,42720,39919,18128,32978,24914,13401
"ENSG00000132356","PRKAA1",5562,5451,7122,1635,3865,1626,598
"ENSG00000132357","CARD6",84674,18,10,1,97,10,20
"ENSG00000132359","RAP1GAP2",23108,2233,2278,2472,578,560,608
"ENSG00000132361","CLUH",23277,35509,35396,47299,7156,6743,6183
"ENSG00000132376","INPP5K",51763,2989,2345,2542,1172,1311,1166
"ENSG00000132382","MYBBP1A",10514,48639,42752,58587,7968,9084,10217
"ENSG00000132383","RPA1",6117,24724,23478,14951,7247,6243,3916
"ENSG00000132386","SERPINF1",5176,6510,5036,5072,2798,7352,3520
"ENSG00000132388","UBE2G1",7326,13649,16479,7018,8954,4996,2264
"ENSG00000132394","EEFSEC",60678,5605,4787,5740,2582,1855,1820
"ENSG00000132405","TBC1D14",57533,4160,4134,2916,1295,1110,859
"ENSG00000132406","TMEM128",85013,965,935,465,943,548,285
"ENSG00000132423","COQ3",51805,893,941,364,567,570,188
"ENSG00000132424","PNISR",25957,4469,4628,2213,2756,3425,1969
"ENSG00000132429","POPDC3",64208,38,24,2,97,632,327
"ENSG00000132432","SEC61G",23480,1540,1605,529,5459,4544,1946
"ENSG00000132434","LANCL2",55915,1679,1168,1697,1270,1879,751
"ENSG00000132436","FIGNL1",63979,2563,4066,1305,636,608,130
"ENSG00000132437","DDC",1644,2,1,7,293,13,1369
"ENSG00000132463","GRSF1",2926,16360,17705,8891,8348,6140,3436
"ENSG00000132465","JCHAIN",3512,1,0,2,0,16,0
"ENSG00000132466","ANKRD17",26057,8640,10717,7633,2969,3577,1966
"ENSG00000132467","UTP3",57050,1696,1413,637,587,791,386
"ENSG00000132470","ITGB4",3691,20,30,70,65,207,81
"ENSG00000132471","WBP2",23558,14627,11748,13877,4271,4724,5405
"ENSG00000132475","H3-3B",3021,49257,49094,27209,69715,43262,33750
"ENSG00000132478","UNK",85451,1652,1462,1648,1050,640,718
"ENSG00000132481","TRIM47",91107,5936,4668,6732,1323,583,1072
"ENSG00000132485","ZRANB2",9406,3813,5386,1443,3489,2649,929
"ENSG00000132507","EIF5A",1984,34195,26934,25266,19777,16837,18297
"ENSG00000132510","KDM6B",23135,512,551,752,829,1432,1415
"ENSG00000132517","SLC52A1",55065,2,1,0,23,17,24
"ENSG00000132522","GPS2",2874,368,299,352,269,279,318
"ENSG00000132530","XAF1",54739,0,10,2,662,41,36
"ENSG00000132535","DLG4",1742,113,99,147,50,163,64
"ENSG00000132541","RIDA",10247,1496,1636,616,2068,1008,397
"ENSG00000132549","VPS13B",157680,2783,4291,1905,3147,1981,737
"ENSG00000132554","RGS22",26166,2,23,2,108,29,10
"ENSG00000132561","MATN2",4147,1002,698,186,1211,362,1025
"ENSG00000132563","REEP2",51308,3961,3073,3264,1164,1069,1143
