"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070873","BP","GO:0070873","regulation of glycogen metabolic process","4/1969","37/18888",0.108108108108108,1.03704720464497,0.0769495550077971,0.547856169148172,0.825290757621055,0.700414926143026,"PASK/AKT1/INSR/PHLDA2",4
"GO:1901381","BP","GO:1901381","positive regulation of potassium ion transmembrane transport","4/1969","37/18888",0.108108108108108,1.03704720464497,0.0769495550077971,0.547856169148172,0.825290757621055,0.700414926143026,"FLNA/KCNH2/KCNQ1/KCNN4",4
"GO:0003073","BP","GO:0003073","regulation of systemic arterial blood pressure","10/1969","96/18888",0.104166666666667,0.999238191975622,-0.00255276984222064,0.550315987654438,0.828452446156821,0.703098215422369,"DDAH1/ADORA1/F2R/ADAMTS16/RASL10B/NTSR1/OXTR/PTPRO/HSD11B2/PLCB3",10
"GO:1990542","BP","GO:1990542","mitochondrial transmembrane transport","10/1969","96/18888",0.104166666666667,0.999238191975622,-0.00255276984222064,0.550315987654438,0.828452446156821,0.703098215422369,"CPT1A/AFG3L2/LETM1/SLC25A23/CPT2/SLC25A15/SLC25A13/SLC25A22/TOMM40/GRPEL2",10
"GO:0007259","BP","GO:0007259","receptor signaling pathway via JAK-STAT","18/1969","174/18888",0.103448275862069,0.992346894099928,-0.0345976051181453,0.550642136247848,0.828452446156821,0.703098215422369,"NF2/F2R/SH2B3/IL18/SOCS6/IL23A/TNFRSF18/DOT1L/TNFSF18/TYK2/STAT5B/LIF/INPP5F/CAV1/BCL3/HGS/TNFRSF1A/CLCF1",18
"GO:0048660","BP","GO:0048660","regulation of smooth muscle cell proliferation","18/1969","174/18888",0.103448275862069,0.992346894099928,-0.0345976051181453,0.550642136247848,0.828452446156821,0.703098215422369,"PPARG/MAP3K5/MFN2/IL18/PRKDC/HDAC1/NDRG4/SRC/XRCC6/DNMT1/IRAK1/APLN/FGFR2/LDLRAP1/TERT/AKT1/RBM10/EGFR",18
"GO:0006509","BP","GO:0006509","membrane protein ectodomain proteolysis","5/1969","47/18888",0.106382978723404,1.02049857903893,0.0479996105854607,0.550799790850694,0.828452446156821,0.703098215422369,"MYH9/ADAM9/TSPAN15/PACSIN3/TNFRSF1B",5
"GO:0140894","BP","GO:0140894","endolysosomal toll-like receptor signaling pathway","5/1969","47/18888",0.106382978723404,1.02049857903893,0.0479996105854607,0.550799790850694,0.828452446156821,0.703098215422369,"RTN4/SRC/PTPRS/IRAK1/CAV1",5
"GO:0006626","BP","GO:0006626","protein targeting to mitochondrion","11/1969","106/18888",0.10377358490566,0.995467481817224,-0.0159638843373783,0.553337185703282,0.831659600249032,0.705820090804932,"MFN2/PMPCA/HPS4/ATG13/SREBF1/USP36/AGK/MICALL2/BAP1/TOMM40/GRPEL2",11
"GO:0046425","BP","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","11/1969","106/18888",0.10377358490566,0.995467481817224,-0.0159638843373783,0.553337185703282,0.831659600249032,0.705820090804932,"NF2/F2R/SH2B3/IL23A/DOT1L/TYK2/LIF/INPP5F/CAV1/BCL3/HGS",11
"GO:0010658","BP","GO:0010658","striated muscle cell apoptotic process","6/1969","57/18888",0.105263157894737,1.00975648873326,0.0251658316224532,0.553638792347971,0.831659600249032,0.705820090804932,"MAP3K5/CAPN2/AMBRA1/GATA4/KIFAP3/BMP7",6
"GO:0046148","BP","GO:0046148","pigment biosynthetic process","6/1969","57/18888",0.105263157894737,1.00975648873326,0.0251658316224532,0.553638792347971,0.831659600249032,0.705820090804932,"SLC7A11/CPOX/RPE65/CDH3/ABCB10/COX10",6
"GO:1901616","BP","GO:1901616","organic hydroxy compound catabolic process","6/1969","57/18888",0.105263157894737,1.00975648873326,0.0251658316224532,0.553638792347971,0.831659600249032,0.705820090804932,"SCARF1/ALDH1B1/ALDH3B1/NTSR1/GPD2/MAOA",6
"GO:0008037","BP","GO:0008037","cell recognition","16/1969","155/18888",0.103225806451613,0.990212814757778,-0.0417385150427694,0.555637649121585,0.834449190258143,0.708187584275758,"PEAR1/TNFRSF21/MYO18A/DLG1/RTN4/ATP8B3/ADGRB1/MBL2/ARHGAP35/MYPN/ROBO4/TUB/EPHA4/PLXND1/PTX3/CDK5R1",16
"GO:0045143","BP","GO:0045143","homologous chromosome segregation","7/1969","67/18888",0.104477611940299,1.00222099254868,0.0062126967914139,0.556368943953318,0.834908152568559,0.708577100394512,"ESPL1/SHOC1/TEX15/PLK1/TRIP13/NDC1/EHMT2",7
"GO:0055021","BP","GO:0055021","regulation of cardiac muscle tissue growth","7/1969","67/18888",0.104477611940299,1.00222099254868,0.0062126967914139,0.556368943953318,0.834908152568559,0.708577100394512,"SAV1/CTDP1/FGFR2/CAV3/G6PD/PPARA/RGS4",7
"GO:0070301","BP","GO:0070301","cellular response to hydrogen peroxide","7/1969","67/18888",0.104477611940299,1.00222099254868,0.0062126967914139,0.556368943953318,0.834908152568559,0.708577100394512,"MAP3K5/PPIF/SRC/NQO1/ABL1/ECT2/SPHK1",7
"GO:0051250","BP","GO:0051250","negative regulation of lymphocyte activation","17/1969","165/18888",0.103030303030303,0.988337411699524,-0.0513294016150877,0.558288393473877,0.83756614022139,0.710832904434912,"TNFRSF21/MAD1L1/TYRO3/PAWR/VSIR/DLG1/PKN1/SOCS6/DLG5/IL4I1/PRNP/CD274/SCRIB/IL4R/BTN2A2/ERBB2/SLC4A2",17
"GO:0001578","BP","GO:0001578","microtubule bundle formation","13/1969","126/18888",0.103174603174603,0.98972163776633,-0.0394899540994699,0.558912959940803,0.83756614022139,0.710832904434912,"MTCL1/MAP1B/KIF20A/PLK1/DNAH2/IFT56/PSRC1/NUMA1/MAP1S/CEP131/DNAAF5/CLUAP1/NAV1",13
"GO:0007613","BP","GO:0007613","memory","13/1969","126/18888",0.103174603174603,0.98972163776633,-0.0394899540994699,0.558912959940803,0.83756614022139,0.710832904434912,"ASIC1/ITPR3/EIF2AK4/YTHDF1/VLDLR/PRNP/SLC2A4/ITGA5/FEN1/OXTR/INSR/FOXO6/EHMT2",13
"GO:0031016","BP","GO:0031016","pancreas development","8/1969","77/18888",0.103896103896104,0.996642768100361,-0.0100701923235081,0.558994261157274,0.83756614022139,0.710832904434912,"BMP6/WLS/WFS1/BMAL1/ONECUT1/AKT1/INSR/MNX1",8
"GO:0032729","BP","GO:0032729","positive regulation of type II interferon production","8/1969","77/18888",0.103896103896104,0.996642768100361,-0.0100701923235081,0.558994261157274,0.83756614022139,0.710832904434912,"IL18/SLC7A5/IL23A/SCRIB/ABL1/TYK2/ZFPM1/BCL3",8
"GO:0072078","BP","GO:0072078","nephron tubule morphogenesis","8/1969","77/18888",0.103896103896104,0.996642768100361,-0.0100701923235081,0.558994261157274,0.83756614022139,0.710832904434912,"LHX1/DLG1/SOX8/GREB1L/ADAMTS16/WNT2B/SIX4/FOXD1",8
"GO:0061458","BP","GO:0061458","reproductive system development","32/1969","311/18888",0.102893890675241,0.987028850723187,-0.078684259925897,0.559159657962487,0.837600668903074,0.710862208536295,"TYRO3/LHX1/DLG1/SOX8/ASPM/FLNA/SMARCC1/FANCA/PTPN11/BMP6/GREB1L/GATA4/SRC/VGF/FGFR2/STRA6/HOXA13/BMP7/WNT2B/FANCG/STAT5B/SIX4/PTX3/RARG/PATZ1/RRM1/INSR/BCL2L1/NUP107/DHX37/STK11/MSH2",32
"GO:0009791","BP","GO:0009791","post-embryonic development","9/1969","87/18888",0.103448275862069,0.992346894099928,-0.0244075325719141,0.561521708056649,0.840710872825782,0.71350180340719,"LHX1/HEG1/PLAGL2/MTOR/AGO2/FGFR2/ABL1/SEMA3C/ALX4",9
"GO:0032370","BP","GO:0032370","positive regulation of lipid transport","9/1969","87/18888",0.103448275862069,0.992346894099928,-0.0244075325719141,0.561521708056649,0.840710872825782,0.71350180340719,"PPARG/PTGES/BMP6/ERFE/NTSR1/ACSL1/LDLRAP1/EEPD1/CAV1",9
"GO:0050954","BP","GO:0050954","sensory perception of mechanical stimulus","19/1969","185/18888",0.102702702702703,0.985194844412722,-0.0690335498086915,0.563284869499517,0.841938972118575,0.714544077378533,"MBP/MYH14/DIAPH1/ALDH7A1/BIRC5/KCNQ1/USH1G/WFS1/NHERF1/TUB/TBL1X/DIAPH3/AXIN1/KCNQ4/COL11A2/TMIE/ROR1/CEACAM16/CDH23",19
"GO:0007032","BP","GO:0007032","endosome organization","10/1969","97/18888",0.103092783505155,0.98893676731608,-0.0372657589566767,0.563958934852686,0.841938972118575,0.714544077378533,"ALS2/PLEKHF1/CORO1C/RNF26/ARFGEF2/PHETA1/CC2D1A/CHMP7/EXOC8/HGS",10
"GO:0000375","BP","GO:0000375","RNA splicing, via transesterification reactions","35/1969","341/18888",0.102639296187683,0.984586605583018,-0.0979841091226522,0.565621769507253,0.841938972118575,0.714544077378533,"PRPF8/RBM24/GEMIN4/GEMIN5/SNRNP200/EFTUD2/NUP98/SRSF4/DHX35/DDX23/SF3A1/SF3A3/UPF1/RBM15B/SART3/RBM19/SF3B3/DHX8/PRPF4/SART1/METTL16/DHX9/PRPF6/DDX20/DHX38/DHX16/CACTIN/PTBP1/BUD13/AQR/DAZAP1/NCBP1/KHSRP/RBM10/MTREX",35
"GO:0032368","BP","GO:0032368","regulation of lipid transport","16/1969","156/18888",0.102564102564103,0.983865296714459,-0.0690316431329324,0.56639711695303,0.841938972118575,0.714544077378533,"PPARG/APOA2/PTPN11/PTGES/BMP6/NFKB1/ERFE/ITGAV/NTSR1/CRY1/ACSL1/LDLRAP1/EEPD1/CAV1/AKT1/PPARA",16
"GO:0006699","BP","GO:0006699","bile acid biosynthetic process","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"FGFR4/ABCD3/OSBPL3/NR1D1",4
"GO:0031952","BP","GO:0031952","regulation of protein autophosphorylation","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"EEF2K/RASSF2/CAV1/TNKS1BP1",4
"GO:0032196","BP","GO:0032196","transposition","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"SPOCD1/TEX15/SMYD5/APOBEC3B",4
"GO:0043516","BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"CD44/KDM1A/SPRED2/KMT5A",4
"GO:0045981","BP","GO:0045981","positive regulation of nucleotide metabolic process","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"PID1/MTOR/PPARA/INSR",4
"GO:0046688","BP","GO:0046688","response to copper ion","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"ATP7B/LOXL2/PRNP/CYP1A1",4
"GO:0071711","BP","GO:0071711","basement membrane organization","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"PHLDB2/LAMA2/CAV1/PHLDB1",4
"GO:1900544","BP","GO:1900544","positive regulation of purine nucleotide metabolic process","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"PID1/MTOR/PPARA/INSR",4
"GO:1902110","BP","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"MPV17L/HIP1R/TMEM102/STPG1",4
"GO:1904358","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","4/1969","38/18888",0.105263157894737,1.00975648873326,0.0205374572021307,0.569609071211197,0.841938972118575,0.714544077378533,"AURKB/MAP3K4/PARN/RTEL1",4
"GO:0032964","BP","GO:0032964","collagen biosynthetic process","5/1969","48/18888",0.104166666666667,0.999238191975622,-0.00180277993367427,0.570131723251509,0.841938972118575,0.714544077378533,"CREB3L1/F2R/FOSL2/ENG/RCN3",5
"GO:0042311","BP","GO:0042311","vasodilation","5/1969","48/18888",0.104166666666667,0.999238191975622,-0.00180277993367427,0.570131723251509,0.841938972118575,0.714544077378533,"ADORA1/ADORA2B/KCNMA1/CPS1/EGFR",5
"GO:0043277","BP","GO:0043277","apoptotic cell clearance","5/1969","48/18888",0.104166666666667,0.999238191975622,-0.00180277993367427,0.570131723251509,0.841938972118575,0.714544077378533,"PEAR1/TGM2/TYRO3/ADGRB1/ITGAV",5
"GO:0044331","BP","GO:0044331","cell-cell adhesion mediated by cadherin","5/1969","48/18888",0.104166666666667,0.999238191975622,-0.00180277993367427,0.570131723251509,0.841938972118575,0.714544077378533,"CDH4/PTPRU/BMP6/PPM1F/CDH3",5
"GO:0120163","BP","GO:0120163","negative regulation of cold-induced thermogenesis","5/1969","48/18888",0.104166666666667,0.999238191975622,-0.00180277993367427,0.570131723251509,0.841938972118575,0.714544077378533,"LAMA4/PGAM5/BMAL1/NR1D1/STK11",5
"GO:0060348","BP","GO:0060348","bone development","22/1969","215/18888",0.102325581395349,0.98157723788489,-0.092679552609145,0.570158050473301,0.841938972118575,0.714544077378533,"TGM2/RFLNB/NSD2/NOTCH2/COL13A1/BMP6/CTC1/FOSL2/LRP5/TRPV4/SEMA4D/SRC/NOTUM/CBS/ENG/ASXL1/LIPA/FGFR2/MCPH1/RFLNA/RARG/BNC2",22
"GO:0009264","BP","GO:0009264","deoxyribonucleotide catabolic process","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"ADA/NT5C1A/DPYD",3
"GO:0010592","BP","GO:0010592","positive regulation of lamellipodium assembly","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"CARMIL2/MTOR/CYFIP1",3
"GO:0015732","BP","GO:0015732","prostaglandin transport","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"ABCC4/PTGES/SLCO4A1",3
"GO:0032703","BP","GO:0032703","negative regulation of interleukin-2 production","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"PRNP/NAV3/HDAC7",3
"GO:0035116","BP","GO:0035116","embryonic hindlimb morphogenesis","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"MED1/RARG/ALX4",3
"GO:0046337","BP","GO:0046337","phosphatidylethanolamine metabolic process","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"MFSD2A/PCYT2/CHKA",3
"GO:0046386","BP","GO:0046386","deoxyribose phosphate catabolic process","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"ADA/NT5C1A/DPYD",3
"GO:0071577","BP","GO:0071577","zinc ion transmembrane transport","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"SLC39A14/AP3D1/SLC30A3",3
"GO:0090330","BP","GO:0090330","regulation of platelet aggregation","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"SH2B3/MFSD2B/PRKCA",3
"GO:0120255","BP","GO:0120255","olefinic compound biosynthetic process","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"BMP6/H6PD/CLCN2",3
"GO:1903019","BP","GO:1903019","negative regulation of glycoprotein metabolic process","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"AATF/AGO2/PTX3",3
"GO:1903672","BP","GO:1903672","positive regulation of sprouting angiogenesis","3/1969","28/18888",0.107142857142857,1.0277878546035,0.050197280842688,0.570213154088341,0.841938972118575,0.714544077378533,"ITGA5/PKM/JCAD",3
"GO:0042733","BP","GO:0042733","embryonic digit morphogenesis","6/1969","58/18888",0.103448275862069,0.992346894099928,-0.0199133149546888,0.571207856996627,0.841938972118575,0.714544077378533,"MAP3K20/IFT140/LRP5/HDAC1/C2CD3/ALX4",6
"GO:0006919","BP","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","7/1969","68/18888",0.102941176470588,0.987482448540615,-0.0352761381936286,0.572580143944453,0.841938972118575,0.714544077378533,"PPARG/SMAD3/F2R/HIP1R/HIP1/NLRP1/SENP1",7
"GO:0042987","BP","GO:0042987","amyloid precursor protein catabolic process","7/1969","68/18888",0.102941176470588,0.987482448540615,-0.0352761381936286,0.572580143944453,0.841938972118575,0.714544077378533,"BIN1/RTN4/PRNP/GGA3/SP1/EPHA4/RTN1",7
"GO:0035270","BP","GO:0035270","endocrine system development","14/1969","137/18888",0.102189781021898,0.980274547456377,-0.0790482109608874,0.572944919611744,0.841938972118575,0.714544077378533,"SMAD3/GLI2/BMP6/GATA2/NR3C1/STRA6/BMAL1/ONECUT1/HOXA3/RAP1GAP/MAP2K2/AKT1/INSR/MNX1",14
"GO:0000028","BP","GO:0000028","ribosomal small subunit assembly","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"PRKDC/PWP2",2
"GO:0001522","BP","GO:0001522","pseudouridine synthesis","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"PUS1/PUSL1",2
"GO:0001946","BP","GO:0001946","lymphangiogenesis","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"EPHA2/SOX18",2
"GO:0002830","BP","GO:0002830","positive regulation of type 2 immune response","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"IL18/IL4R",2
"GO:0006044","BP","GO:0006044","N-acetylglucosamine metabolic process","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"MGAT3/NANP",2
"GO:0006089","BP","GO:0006089","lactate metabolic process","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"HIF1A/PFKFB2",2
"GO:0006595","BP","GO:0006595","polyamine metabolic process","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"SMOX/AZIN2",2
"GO:0006825","BP","GO:0006825","copper ion transport","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"ATP7B/STEAP3",2
"GO:0006991","BP","GO:0006991","response to sterol depletion","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"ARHGEF10L/SREBF1",2
"GO:0007176","BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"CBLC/GPRC5A",2
"GO:0010421","BP","GO:0010421","hydrogen peroxide-mediated programmed cell death","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"PAWR/TRAP1",2
"GO:0010522","BP","GO:0010522","regulation of calcium ion transport into cytosol","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"CAV1/P2RX5",2
"GO:0010759","BP","GO:0010759","positive regulation of macrophage chemotaxis","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"PTK2/TRPV4",2
"GO:0010766","BP","GO:0010766","negative regulation of sodium ion transport","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"NHERF1/NEDD4",2
"GO:0016082","BP","GO:0016082","synaptic vesicle priming","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"STXBP1/UNC13B",2
"GO:0016264","BP","GO:0016264","gap junction assembly","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"GJC1/CAV1",2
"GO:0019896","BP","GO:0019896","axonal transport of mitochondrion","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"HIF1A/OPA1",2
"GO:0020027","BP","GO:0020027","hemoglobin metabolic process","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"HIF1A/ABCB10",2
"GO:0021511","BP","GO:0021511","spinal cord patterning","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"GLI2/SUFU",2
"GO:0032274","BP","GO:0032274","gonadotropin secretion","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"FOXD1/NIBAN2",2
"GO:0032328","BP","GO:0032328","alanine transport","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"SLC7A5/SLC38A1",2
"GO:0032604","BP","GO:0032604","granulocyte macrophage colony-stimulating factor production","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"IL18/IL23A",2
"GO:0032645","BP","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"IL18/IL23A",2
"GO:0032930","BP","GO:0032930","positive regulation of superoxide anion generation","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"CD177/EGFR",2
"GO:0036035","BP","GO:0036035","osteoclast development","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"NOTCH2/SRC",2
"GO:0042574","BP","GO:0042574","retinal metabolic process","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"ALDH1A3/RPE65",2
"GO:0042753","BP","GO:0042753","positive regulation of circadian rhythm","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"BMAL1/BTRC",2
"GO:0043173","BP","GO:0043173","nucleotide salvage","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"ADA/UCK2",2
"GO:0044070","BP","GO:0044070","regulation of monoatomic anion transport","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"PRNP/TCAF1",2
"GO:0044539","BP","GO:0044539","long-chain fatty acid import into cell","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"ACSL1/AKT1",2
"GO:0046579","BP","GO:0046579","positive regulation of Ras protein signal transduction","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"NOTCH2/SRC",2
"GO:0050687","BP","GO:0050687","negative regulation of defense response to virus","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"RNF26/NT5C2",2
"GO:0061952","BP","GO:0061952","midbody abscission","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"KIF20A/CHMP7",2
"GO:0070200","BP","GO:0070200","establishment of protein localization to telomere","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"WRAP53/TERT",2
"GO:0071243","BP","GO:0071243","cellular response to arsenic-containing substance","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"PPIF/MKNK2",2
"GO:0072189","BP","GO:0072189","ureter development","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"LHX1/SOX8",2
"GO:0080009","BP","GO:0080009","mRNA methylation","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"NSUN2/METTL16",2
"GO:0090036","BP","GO:0090036","regulation of protein kinase C signaling","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"AKAP12/DGKD",2
"GO:0090493","BP","GO:0090493","catecholamine uptake","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"RAB3B/SLC29A4",2
"GO:0098751","BP","GO:0098751","bone cell development","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"NOTCH2/SRC",2
"GO:0099638","BP","GO:0099638","endosome to plasma membrane protein transport","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"SCRIB/ARHGAP44",2
"GO:1904872","BP","GO:1904872","regulation of telomerase RNA localization to Cajal body","2/1969","18/18888",0.111111111111111,1.06585407144066,0.0953564195882706,0.573502957214692,0.841938972118575,0.714544077378533,"PARN/RUVBL2",2
"GO:0009247","BP","GO:0009247","glycolipid biosynthetic process","8/1969","78/18888",0.102564102564103,0.983865296714459,-0.0487114311943482,0.574117753779666,0.84263129539525,0.715131644308395,"GLTP/ST8SIA6/CERK/A4GALT/UGCG/ST6GALNAC4/FA2H/B4GALNT1",8
"GO:0045185","BP","GO:0045185","maintenance of protein location","9/1969","88/18888",0.102272727272727,0.981070224848793,-0.0607190362764324,0.575748332245044,0.844603138102677,0.716805124898762,"HK2/RANGAP1/FLNA/HK1/SUN2/SUFU/CIZ1/CAV1/AKT1",9
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response","9/1969","88/18888",0.102272727272727,0.981070224848793,-0.0607190362764324,0.575748332245044,0.844603138102677,0.716805124898762,"PPARG/TYRO3/AURKB/SERPINB9/PARP1/TTLL12/MAVS/ZDHHC18/CACTIN",9
"GO:0045333","BP","GO:0045333","cellular respiration","25/1969","245/18888",0.102040816326531,0.978845575812854,-0.11369552043314,0.576445448928926,0.84541501034342,0.717494151681488,"CBFA2T3/DHTKD1/MFN2/PRDM16/ACLY/TRAP1/AIFM2/SLC25A23/PPIF/CS/MYBBP1A/TRPV4/ACO2/HIF1A/SHMT2/SLC25A13/COX10/OGDH/CCNB1/PLEC/GPD2/C2orf69/SLC25A22/OGDHL/MSH2",25
"GO:0017148","BP","GO:0017148","negative regulation of translation","21/1969","206/18888",0.101941747572816,0.977895240302356,-0.108824010599912,0.577261543128953,0.846400926930167,0.718330887931002,"RBM24/CNOT1/IGF2BP3/EIF2AK4/CSNK2A1/NANOS1/TYMS/AGO1/SHMT1/SHMT2/WFS1/EIF4G1/AGO2/EPHA4/ZNF598/IGF2BP2/LIMD1/IFRD2/GRB7/CAPRIN2/SAMD4A",21
