"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","17/1009","128/8542",0.1328125,1.12436508919722,0.518821753292132,0.340980979620042,0.741562715971814,0.640366165068632,"NT5E/PDE8A/ADCY3/PFAS/ADA/PDE4A/GART/NT5C2/NT5C1A/RRM2/PRPS2/ADCY5/PPAT/PAICS/RRM1/CANT1/ENTPD6",17
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","25/1009","193/8542",0.129533678756477,1.09660721896712,0.496806151369966,0.341918138501974,0.741562715971814,0.640366165068632,"PXN/ADCY3/CCR1/CCL22/PIK3CD/GRK3/RASGRP2/AKT3/PLCG1/BCAR1/CCR3/NFKB1/PTK2/GRK6/CCL26/SRC/PARD3/STAT5B/SHC1/ADCY5/GNG4/AKT1/SHC4/GRK2/PLCB3",25
"hsa04140","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","22/1009","169/8542",0.130177514792899,1.10205781106139,0.490416435449781,0.346315343443867,0.746253707808075,0.644417005797077,"MTMR4/CTSL/ATG7/SMCR8/PIK3CD/EIF2AK4/AMBRA1/AKT3/NBR1/MTOR/HIF1A/ATG13/VPS33A/CAMKK2/PIK3R4/TSC2/MAP2K2/AKT1/BCL2L1/RB1CC1/STK11/PLEKHM1",22
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","9/1009","65/8542",0.138461538461538,1.17218876267439,0.509983766763963,0.359261157288647,0.766846932074103,0.662199998072185,"ITPR3/PIK3CD/AKT3/KCNN4/PRKCA/MAP2K2/AKT1/CACNA1I/PLCB3",9
"hsa01240","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","20/1009","154/8542",0.12987012987013,1.099455549406,0.455801899472873,0.360463977052797,0.766846932074103,0.662199998072185,"MTHFD1/CPOX/CAD/ALDH1B1/PDXK/CTPS1/NFS1/GCLM/NQO1/MTHFD1L/SHMT1/SHMT2/PSAT1/PNPO/COX10/COASY/MAT2A/NMNAT1/MTHFD2/MOCS1",20
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","16/1009","122/8542",0.131147540983607,1.1102698662854,0.448948658170203,0.367248005193435,0.772722860760134,0.66727407452971,"MAP3K14/DLG1/PTPN11/PIK3CD/AKT3/PLCG1/NFKB1/NFATC1/NFATC3/PPP2R1B/MAP2K2/MAPK12/PPP2R2C/AKT1/BCL10/PAK4",16
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","27/1009","212/8542",0.127358490566038,1.07819249396937,0.42191644714714,0.367853098385812,0.772722860760134,0.66727407452971,"EPHA2/LPAR3/ADCY3/F2R/ADORA2B/PIK3CD/FGFR4/RASGRP2/AKT3/PLCG1/BCAR1/FARP2/SRC/SIPA1L3/FGFR2/TLN1/PARD3/PRKCA/RAP1GAP/ADCY5/RAPGEF1/MAP2K2/MAPK12/AKT1/INSR/PLCB3/EGFR",27
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","8/1009","59/8542",0.135593220338983,1.14790613293914,0.417208756624479,0.396121398982092,0.824051231675422,0.711597975036451,"PIK3CD/AKT3/AXIN1/MAP2K2/ERBB2/AKT1/APC2/EGFR",8
"hsa05207","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","27/1009","215/8542",0.125581395348837,1.06314794754189,0.343202266679229,0.397222300298632,0.824051231675422,0.711597975036451,"CREB3L3/ADCY3/CREB3L1/CDC6/NOTCH2/VDR/PIK3CD/AKT3/CDC25A/KPNA6/NFKB1/RPS6KA6/BIRC5/PAQR5/CYP1A1/SRC/MTOR/STAT5B/PRKCA/ADCY5/E2F1/MAP2K2/AKT1/KPNA2/PPARA/KPNA1/EGFR",27
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","10/1009","76/8542",0.131578947368421,1.11392206979292,0.365082899665975,0.409142154420441,0.843539997385354,0.728427227493183,"PPARG/APOA2/MMP1/PCK2/CPT1A/CPT2/PLIN2/ACSL1/PPARA/ACSL4",10
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","11/1009","85/8542",0.129411764705882,1.09557511805515,0.324087365932061,0.422124048111322,0.862162173669112,0.744508148708909,"NT5E/ADA/UCK2/CTPS1/TYMS/NT5C2/NT5C1A/RRM2/RRM1/CANT1/ENTPD6",11
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","5/1009","36/8542",0.138888888888889,1.17580662922586,0.386847476976388,0.423337115214774,0.862162173669112,0.744508148708909,"GOT2/IL4I1/ALDH3B1/AOX1/MAOA",5
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","18/1009","144/8542",0.125,1.05822596630327,0.257884937060146,0.436737725577431,0.881141091719964,0.760897129313804,"SMAD3/PIK3CD/FGFR4/AKT3/FZD7/FGFR2/WNT2B/ONECUT1/LIF/AXIN1/MAP2K2/DVL1/FZD3/MAPK12/TCF3/AKT1/ID3/APC2",18
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","11/1009","86/8542",0.127906976744186,1.08283587249637,0.28255379828623,0.437932398878784,0.881141091719964,0.760897129313804,"CREB3L3/ADCY3/CREB3L1/ATP1A3/ITPR3/KCNMA1/KCNN4/PRKCA/ADCY5/RYR2/PLCB3",11
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","5/1009","37/8542",0.135135135135135,1.14402807167921,0.321311899506834,0.447650316949651,0.895300633899302,0.773124404942984,"LAMA4/IL18/THOP1/PRKCA/PLCB3",5
