"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002697","BP","GO:0002697","regulation of immune effector process","80/1956","385/18888",0.207792207792208,2.00653334395666,6.78186659187177,8.26856936741887e-10,1.80407933864684e-07,1.42290312622951e-07,"SPI1/CADM1/HLA-G/HLA-F/NR4A3/CD244/PTPRC/NCKAP1L/LAPTM5/FGL2/NFKBIZ/FGR/PTPN6/SUSD4/SASH3/HLA-A/CX3CR1/FES/BST2/IL1B/CD74/HLA-H/BTK/HLA-C/P2RX7/ACP5/HLA-DRB1/SYK/DUSP10/SERPING1/BCL6/DHX58/HLA-B/RAC2/FOXJ1/CFH/VAMP8/NLRP3/DNASE1L3/JUNB/BATF/VAV1/SMAD7/XBP1/B2M/LAG3/CD36/MAPKAPK2/RASGRP1/DENND1B/CD84/TNF/RIGI/RSAD2/S100A9/TGFB3/DNAJB9/WAS/CD86/CD28/ICAM1/HLA-DMB/CCR2/STAP1/LOXL3/ARG1/ITGB2/RPS19/ZC3H12A/TNFRSF14/C3/DUSP22/LITAF/STX7/UBE2J1/MICB/TLR7/MYD88/HLA-DRA/DDX60",80
"GO:0070661","BP","GO:0070661","leukocyte proliferation","75/1956","352/18888",0.213068181818182,2.05748047964306,6.80687015365359,8.61126271286576e-10,1.81174816576758e-07,1.42895163964622e-07,"CSF1R/DOCK2/HLA-G/MEF2C/PTPRC/NCKAP1L/AIF1/NFKBIZ/GJA1/PTPN6/CLU/HES1/SASH3/HLA-A/PPP3CA/PLA2G2A/BST2/IL1B/CD74/CD209/IGF1/PLCL2/BTK/VAV3/TGFBR2/P2RX7/DOCK8/GPR183/IRF1/HLA-DRB1/SYK/CDKN1A/LGALS9B/BCL6/SLC11A1/LGALS9C/RAC2/SELENOK/FOXJ1/CSF2RB/WNT4/PSMB10/TNFAIP3/JUNB/RASAL3/CARD11/PELI1/RASGRP1/NMB/CD24/TNFSF13B/INPP5D/PIK3CG/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/LEF1/CCR2/ARG1/RPS3/CCL5/IKZF3/TNFRSF14/CD79A/CEBPB/IL1A/FYN/CORO1A/IGF2/SFTPD/HLA-DPA1/MYD88/GPNMB",75
"GO:0046651","BP","GO:0046651","lymphocyte proliferation","68/1956","308/18888",0.220779220779221,2.13194167795395,6.80751081218127,1.10758639803408e-09,2.24992809338579e-07,1.77455040323864e-07,"DOCK2/HLA-G/MEF2C/PTPRC/NCKAP1L/AIF1/NFKBIZ/GJA1/PTPN6/HES1/SASH3/HLA-A/PPP3CA/PLA2G2A/IL1B/CD74/CD209/IGF1/PLCL2/BTK/VAV3/TGFBR2/P2RX7/DOCK8/GPR183/IRF1/HLA-DRB1/SYK/CDKN1A/LGALS9B/BCL6/SLC11A1/LGALS9C/RAC2/SELENOK/FOXJ1/WNT4/PSMB10/RASAL3/CARD11/PELI1/RASGRP1/CD24/TNFSF13B/INPP5D/PIK3CG/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/LEF1/CCR2/ARG1/RPS3/CCL5/IKZF3/TNFRSF14/CD79A/CEBPB/IL1A/FYN/CORO1A/IGF2/SFTPD/HLA-DPA1/MYD88/GPNMB",68
"GO:0042773","BP","GO:0042773","ATP synthesis coupled electron transport","33/1956","102/18888",0.323529411764706,3.12414290869722,7.311027952266,1.22800615987953e-09,2.33360783479041e-07,1.84054980974812e-07,"NDUFA1/NDUFB1/COX7B/NDUFA4/COX7C/COX6C/MTCO2P12/COX7A2/UQCRQ/NDUFB2/NDUFC1/COX5B/NDUFB3/COX6B1/NDUFA2/NDUFA12/NDUFA6/NDUFB4/UQCR11/NDUFS5/NDUFB6/CHCHD2/NDUFB7/COX6A1/UQCRB/DNAJC15/UQCR10/UQCRH/NDUFS4/COX8A/NDUFA3/COX7A2P2/UQCRHL",33
"GO:0042775","BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","33/1956","102/18888",0.323529411764706,3.12414290869722,7.311027952266,1.22800615987953e-09,2.33360783479041e-07,1.84054980974812e-07,"NDUFA1/NDUFB1/COX7B/NDUFA4/COX7C/COX6C/MTCO2P12/COX7A2/UQCRQ/NDUFB2/NDUFC1/COX5B/NDUFB3/COX6B1/NDUFA2/NDUFA12/NDUFA6/NDUFB4/UQCR11/NDUFS5/NDUFB6/CHCHD2/NDUFB7/COX6A1/UQCRB/DNAJC15/UQCR10/UQCRH/NDUFS4/COX8A/NDUFA3/COX7A2P2/UQCRHL",33
"GO:0006935","BP","GO:0006935","chemotaxis","91/1956","466/18888",0.195278969957082,1.8856999921009,6.57995609306537,1.65210832770128e-09,3.04142817452758e-07,2.39881781528732e-07,"CSF1R/RARRES2/DOCK2/PDE4B/ANGPT2/MTUS1/NR4A1/NCKAP1L/AIF1/CXCL14/CXCR4/LSP1/S100A4/CX3CR1/FES/C3AR1/IL1B/MMP2/CD74/DUSP1/VAV3/EPHA7/CCR7/IL16/PLXNA4/PLD1/GPR183/EGR3/PREX1/SYK/S1PR1/CCL2/SEMA4A/GDNF/TRPM2/RAC2/FLRT3/LPAR1/CH25H/HGF/DPP4/GAB1/TMSB4X/SEMA6D/ITGA1/VAV1/HBEGF/CYSLTR1/GPSM3/EDNRB/CMKLR1/EPHB1/BIN2/PLA2G7/ALOX5/CXCR3/CCR5/S100A9/DOCK4/PIK3CG/PDGFRA/PPIB/EDN1/FGFR1/CYP19A1/ACKR3/LEF1/CCR2/STAP1/NEDD9/CCL5/ITGB2/RPS19/THBS1/HSPB1/IL6R/CCRL2/SEMA6A/FCER1G/SMOC2/ELANE/CORO1A/S100A14/GPR18/ITGA2/ITGA9/TPBG/EDN2/SFTPD/CXADR/GPNMB",91
"GO:0042330","BP","GO:0042330","taxis","91/1956","468/18888",0.194444444444444,1.87764144512611,6.53441966351483,2.06679884889473e-09,3.68954909661783e-07,2.91000003796534e-07,"CSF1R/RARRES2/DOCK2/PDE4B/ANGPT2/MTUS1/NR4A1/NCKAP1L/AIF1/CXCL14/CXCR4/LSP1/S100A4/CX3CR1/FES/C3AR1/IL1B/MMP2/CD74/DUSP1/VAV3/EPHA7/CCR7/IL16/PLXNA4/PLD1/GPR183/EGR3/PREX1/SYK/S1PR1/CCL2/SEMA4A/GDNF/TRPM2/RAC2/FLRT3/LPAR1/CH25H/HGF/DPP4/GAB1/TMSB4X/SEMA6D/ITGA1/VAV1/HBEGF/CYSLTR1/GPSM3/EDNRB/CMKLR1/EPHB1/BIN2/PLA2G7/ALOX5/CXCR3/CCR5/S100A9/DOCK4/PIK3CG/PDGFRA/PPIB/EDN1/FGFR1/CYP19A1/ACKR3/LEF1/CCR2/STAP1/NEDD9/CCL5/ITGB2/RPS19/THBS1/HSPB1/IL6R/CCRL2/SEMA6A/FCER1G/SMOC2/ELANE/CORO1A/S100A14/GPR18/ITGA2/ITGA9/TPBG/EDN2/SFTPD/CXADR/GPNMB",91
"GO:0019646","BP","GO:0019646","aerobic electron transport chain","31/1956","94/18888",0.329787234042553,3.18457120480355,7.21659454767162,2.28726553715662e-09,3.96302390570283e-07,3.12569352353229e-07,"NDUFA1/NDUFB1/COX7B/NDUFA4/COX7C/COX6C/MTCO2P12/COX7A2/UQCRQ/NDUFB2/NDUFC1/COX5B/NDUFB3/COX6B1/NDUFA2/NDUFA6/NDUFB4/UQCR11/NDUFS5/NDUFB6/NDUFB7/COX6A1/UQCRB/DNAJC15/UQCR10/UQCRH/NDUFS4/COX8A/NDUFA3/COX7A2P2/UQCRHL",31
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation","70/1956","328/18888",0.213414634146341,2.06082597635792,6.58724576789228,2.9141173550522e-09,4.8748164092096e-07,3.84483728618163e-07,"MMP14/SPI1/RHOH/HLA-G/PRDM1/ARID1B/HCLS1/PTPRC/NCKAP1L/FOS/FGL2/NFKBIZ/MAFB/PTPN6/SASH3/FES/PPP3CA/ID2/CD74/FOXP1/BTK/SOCS1/TGFBR2/INHBA/CD83/EGR3/IRF1/HLA-DRB1/SOX4/SYK/PIK3R1/DUSP10/MITF/CDK6/BCL6/HLA-B/FBN1/FOXJ1/RUNX3/IRF7/TMEM176A/NLRP3/JUNB/BATF/SMAD7/XBP1/CARD11/LAG3/RASGRP1/TNF/SFRP1/INPP5D/TMEM178A/TCTA/ZAP70/CD86/CD28/TNFSF9/LEF1/CCR2/NEDD9/LOXL3/HOXA7/ZC3H12A/IKZF3/CEBPB/ITPKB/IL15RA/LILRB3/HLA-DRA",70
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation","68/1956","315/18888",0.215873015873016,2.08456519622164,6.59753490821378,2.97900849994136e-09,4.8748164092096e-07,3.84483728618163e-07,"DOCK2/HLA-G/MEF2C/PTPRC/NCKAP1L/AIF1/NFKBIZ/GJA1/PTPN6/HES1/SASH3/HLA-A/PPP3CA/PLA2G2A/IL1B/CD74/CD209/IGF1/PLCL2/BTK/VAV3/TGFBR2/P2RX7/DOCK8/GPR183/IRF1/HLA-DRB1/SYK/CDKN1A/LGALS9B/BCL6/SLC11A1/LGALS9C/RAC2/SELENOK/FOXJ1/WNT4/PSMB10/RASAL3/CARD11/PELI1/RASGRP1/CD24/TNFSF13B/INPP5D/PIK3CG/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/LEF1/CCR2/ARG1/RPS3/CCL5/IKZF3/TNFRSF14/CD79A/CEBPB/IL1A/FYN/CORO1A/IGF2/SFTPD/HLA-DPA1/MYD88/GPNMB",68
"GO:0002504","BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","18/1956","37/18888",0.486486486486487,4.69772840324988,7.65209688393727,4.44147416954855e-09,7.07154711697581e-07,5.57743015203052e-07,"HLA-DQA1/HLA-DQB2/HLA-DQA2/CTSS/HLA-DRB5/HLA-DQB1/CD74/MARCHF1/HLA-DRB1/IFI30/B2M/HLA-DMA/CTSF/HLA-DMB/THBS1/FCER1G/HLA-DPA1/HLA-DRA",18
"GO:0002263","BP","GO:0002263","cell activation involved in immune response","66/1956","305/18888",0.216393442622951,2.08959066680076,6.52029381554238,4.58142829958387e-09,7.10241950338121e-07,5.60177964386793e-07,"LCP1/SPI1/DOCK2/HLA-F/NR4A3/CD244/PTPRC/NCKAP1L/IRF8/FGL2/NFKBIZ/FGR/PTPN6/CX3CR1/FES/PTGDS/CD74/PLCL2/FOXP1/DOCK10/BTK/ANXA3/S100A13/GPR183/HLA-DRB1/SYK/PTGER4/APBB1IP/BCL6/SLC11A1/SEMA4A/RAC2/ST3GAL1/VAMP8/NLRP3/DNASE1L3/JUNB/BATF/SOCS3/ITGAL/SMAD7/XBP1/LILRA2/NMI/RASGRP1/CD84/TNF/PIK3CG/RORA/CD86/CD28/ICAM1/HLA-DMB/LEF1/CCR2/LRP1/LGALS1/LOXL3/ITGB2/ZC3H12A/IL6R/FCER1G/IFI35/CORO1A/MYD88/HLA-DRA",66
"GO:0009060","BP","GO:0009060","aerobic respiration","49/1956","199/18888",0.246231155778894,2.37771680488331,6.64056829370458,5.74232708699184e-09,8.67385868447922e-07,6.84119615708016e-07,"ATP5F1E/NDUFA1/NDUFB1/ATP5ME/NNT/COX7B/NDUFA4/UQCC2/COX7C/COX6C/ATP5F1EP2/MTCO2P12/ME3/COX7A2/UQCRQ/NDUFB2/NDUFC1/ATP5MF/ATP5MG/COX5B/NDUFB3/COX6B1/NDUFA2/NDUFA12/TNF/NDUFA6/ATP5PF/NDUFB4/UQCR11/NDUFS5/ACTN3/NDUFB6/CHCHD2/NDUFB7/BLOC1S1/COX6A1/UQCRB/DNAJC15/NDUFB11/UQCR10/UQCRH/NDUFS4/NDUFA11/COX8A/NDUFA13/MDH1B/NDUFA3/COX7A2P2/UQCRHL",49
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","21/1956","50/18888",0.42,4.05570552147239,7.3534457083973,6.47421932955524e-09,9.172081693749e-07,7.23415175623978e-07,"HLA-DQA1/HLA-DQB2/HLA-DQA2/CTSS/HLA-F/HLA-DRB5/HLA-DQB1/HLA-A/CD74/HLA-DRB1/MFSD6/MPEG1/IFI30/B2M/HLA-DMA/CTSF/HLA-DMB/FCER1G/PSME1/HLA-DPA1/HLA-DRA",21
"GO:0002366","BP","GO:0002366","leukocyte activation involved in immune response","65/1956","301/18888",0.215946843853821,2.08527811181542,6.45106515056411,6.52564228774903e-09,9.172081693749e-07,7.23415175623978e-07,"LCP1/SPI1/DOCK2/HLA-F/NR4A3/CD244/PTPRC/NCKAP1L/IRF8/FGL2/NFKBIZ/FGR/PTPN6/CX3CR1/FES/PTGDS/CD74/PLCL2/FOXP1/DOCK10/BTK/ANXA3/S100A13/GPR183/HLA-DRB1/SYK/PTGER4/APBB1IP/BCL6/SLC11A1/SEMA4A/RAC2/ST3GAL1/VAMP8/NLRP3/DNASE1L3/JUNB/BATF/SOCS3/ITGAL/SMAD7/XBP1/LILRA2/NMI/RASGRP1/CD84/TNF/PIK3CG/RORA/CD86/CD28/ICAM1/HLA-DMB/LEF1/CCR2/LGALS1/LOXL3/ITGB2/ZC3H12A/IL6R/FCER1G/IFI35/CORO1A/MYD88/HLA-DRA",65
"GO:0070665","BP","GO:0070665","positive regulation of leukocyte proliferation","43/1956","164/18888",0.26219512195122,2.53187191381116,6.69663837008559,6.53925362650583e-09,9.172081693749e-07,7.23415175623978e-07,"CSF1R/MEF2C/PTPRC/NCKAP1L/AIF1/HES1/SASH3/HLA-A/PPP3CA/BST2/IL1B/CD74/CD209/IGF1/BTK/VAV3/TGFBR2/GPR183/SYK/CDKN1A/BCL6/RAC2/SELENOK/CSF2RB/RASAL3/CARD11/PELI1/NMB/CD24/TNFSF13B/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/CCR2/RPS3/CCL5/IL1A/CORO1A/IGF2/HLA-DPA1/MYD88",43
"GO:0019886","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","16/1956","31/18888",0.516129032258065,4.98396991886008,7.54522825623458,1.08554894591726e-08,1.48720205590665e-06,1.17297749015393e-06,"HLA-DQA1/HLA-DQB2/HLA-DQA2/CTSS/HLA-DRB5/HLA-DQB1/CD74/HLA-DRB1/IFI30/B2M/HLA-DMA/CTSF/HLA-DMB/FCER1G/HLA-DPA1/HLA-DRA",16
"GO:0034728","BP","GO:0034728","nucleosome organization","38/1956","138/18888",0.27536231884058,2.65902018315995,6.64817376533021,1.15291709731213e-08,1.54359877733313e-06,1.21745838936262e-06,"H4C2/H3C8/H2AC25/H2BC21/H4C9/H2BC15/H4C11/H2BC4/H2BC17/H2BC3/SOX9/H4C12/H2BC7/H3C13/H4C5/H4C13/H3C15/H3C10/H3C1/H2BC14/H2BC6/H4C1/H1-2/H4C8/H4C16/H3-3A/H2BC11/H3C2/H3C7/H3-4/H4C3/H2BC13/H3C3/H4C14/H4C15/H3C11/H3C12/H3C14",38
"GO:0002495","BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","17/1956","35/18888",0.485714285714286,4.69027169149869,7.42700840850905,1.23581176554864e-08,1.61781491352157e-06,1.27599371535245e-06,"HLA-DQA1/HLA-DQB2/HLA-DQA2/CTSS/HLA-DRB5/HLA-DQB1/CD74/MARCHF1/HLA-DRB1/IFI30/B2M/HLA-DMA/CTSF/HLA-DMB/FCER1G/HLA-DPA1/HLA-DRA",17
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation","59/1956","267/18888",0.220973782771536,2.13382045449323,6.34176585937606,1.33653990328557e-08,1.70172759934302e-06,1.34217684844858e-06,"CSF1R/HLA-G/MEF2C/PTPRC/NCKAP1L/AIF1/PTPN6/HES1/SASH3/HLA-A/PPP3CA/PLA2G2A/BST2/IL1B/CD74/CD209/IGF1/BTK/VAV3/TGFBR2/GPR183/IRF1/HLA-DRB1/SYK/CDKN1A/LGALS9B/BCL6/LGALS9C/RAC2/SELENOK/FOXJ1/CSF2RB/TNFAIP3/RASAL3/CARD11/PELI1/NMB/CD24/TNFSF13B/INPP5D/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/CCR2/ARG1/RPS3/CCL5/IKZF3/TNFRSF14/CEBPB/IL1A/CORO1A/IGF2/SFTPD/HLA-DPA1/MYD88/GPNMB",59
"GO:0002396","BP","GO:0002396","MHC protein complex assembly","13/1956","21/18888",0.619047619047619,5.97779725387087,7.75723970863368,1.38657146101621e-08,1.70172759934302e-06,1.34217684844858e-06,"HLA-DQA1/HLA-DQB2/HLA-DQA2/HLA-DRB5/HLA-DQB1/HLA-A/HLA-DRB1/TAPBPL/B2M/HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DRA",13
"GO:0002501","BP","GO:0002501","peptide antigen assembly with MHC protein complex","13/1956","21/18888",0.619047619047619,5.97779725387087,7.75723970863368,1.38657146101621e-08,1.70172759934302e-06,1.34217684844858e-06,"HLA-DQA1/HLA-DQB2/HLA-DQA2/HLA-DRB5/HLA-DQB1/HLA-A/HLA-DRB1/TAPBPL/B2M/HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DRA",13
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","45/1956","181/18888",0.248618784530387,2.40077280276582,6.43600985965688,1.73351692296196e-08,2.08411187615691e-06,1.64376878581183e-06,"HLA-G/PTPRC/NCKAP1L/AIF1/PTPN6/HES1/SASH3/HLA-A/PPP3CA/PLA2G2A/IL1B/CD209/IGF1/TGFBR2/IRF1/HLA-DRB1/SYK/LGALS9B/BCL6/LGALS9C/RAC2/SELENOK/FOXJ1/RASAL3/CARD11/PELI1/CD24/TNFSF13B/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/CCR2/ARG1/RPS3/CCL5/TNFRSF14/CEBPB/IL1A/CORO1A/IGF2/SFTPD/HLA-DPA1/GPNMB",45
"GO:0030595","BP","GO:0030595","leukocyte chemotaxis","54/1956","237/18888",0.227848101265823,2.20020191038285,6.3195944810933,1.8115166716666e-08,2.09247935544861e-06,1.6503683361685e-06,"CSF1R/RARRES2/PDE4B/MTUS1/NCKAP1L/AIF1/CXCR4/CX3CR1/C3AR1/IL1B/MMP2/CD74/DUSP1/VAV3/CCR7/IL16/GPR183/PREX1/SYK/S1PR1/CCL2/TRPM2/RAC2/CH25H/DPP4/ITGA1/VAV1/GPSM3/EDNRB/CMKLR1/PLA2G7/ALOX5/CCR5/S100A9/PIK3CG/PPIB/EDN1/CYP19A1/CCR2/STAP1/NEDD9/CCL5/ITGB2/RPS19/THBS1/IL6R/FCER1G/CORO1A/S100A14/GPR18/ITGA9/EDN2/SFTPD/CXADR",54
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","54/1956","237/18888",0.227848101265823,2.20020191038285,6.3195944810933,1.8115166716666e-08,2.09247935544861e-06,1.6503683361685e-06,"HLA-G/MEF2C/PTPRC/NCKAP1L/AIF1/PTPN6/HES1/SASH3/HLA-A/PPP3CA/PLA2G2A/IL1B/CD74/CD209/IGF1/BTK/VAV3/TGFBR2/GPR183/IRF1/HLA-DRB1/SYK/CDKN1A/LGALS9B/BCL6/LGALS9C/RAC2/SELENOK/FOXJ1/RASAL3/CARD11/PELI1/CD24/TNFSF13B/INPP5D/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/CCR2/ARG1/RPS3/CCL5/IKZF3/TNFRSF14/CEBPB/IL1A/CORO1A/IGF2/SFTPD/HLA-DPA1/MYD88/GPNMB",54
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","72/1956","359/18888",0.200557103064067,1.93666797682725,6.09001961976159,2.69868124102728e-08,3.05729445978687e-06,2.41133178095029e-06,"MMP14/APOD/ANGPT2/COL3A1/DAB2/CCN2/GBP1/MYO1G/CCR7/NTN4/EGFLAM/VTN/CDH11/FN1/PREX1/COL8A1/PIK3R1/ITGA6/CDK6/EPHA3/BCL6/ITGB8/FERMT3/RAC2/CARMIL1/PARVG/WNT4/NPNT/FAM107A/ITGA1/FAT2/ITGAL/EDIL3/GPM6B/EPHB1/CD36/ATP1B2/FBLN2/ITGA11/VIT/SFRP1/EFNA1/AGR2/LIMCH1/TTYH1/SPOCK2/ARPC2/ACTN3/ECM2/CD63/SPOCK1/NEDD9/TACSTD2/HOXA7/DDR1/ITGB2/EDA/THBS1/NID2/PTPRK/DUSP22/CORO1A/ITGAE/ITGA2/ITGA9/CDC42/SIGLEC1/ITGB4/ACVRL1/NID1/THBS3/ITGAX",72
"GO:0002757","BP","GO:0002757","immune response-activating signaling pathway","92/1956","500/18888",0.184,1.77678527607362,5.98315873641613,2.8183684744221e-08,3.132643147702e-06,2.47076036665326e-06,"CTSS/PDE4B/MEF2C/NR4A3/HLA-DQB1/PTPRC/NCKAP1L/LAPTM5/HCK/NFKBIZ/HSPA1B/HSPA1A/FGR/PTPN6/HLA-A/C3AR1/GBP1/PLSCR1/PLCL2/FOXP1/BTK/VAV3/KLHL6/BLNK/PRKCB/MYO1G/SLC15A3/CCR7/GBP2/TLR2/SMPDL3B/IRF1/HLA-DRB1/SYK/PIK3R1/ACOD1/DHX58/FYB1/MAP2K6/IRF7/TLR8/KCNJ8/TNFAIP3/NLRP3/IGHM/VAV1/CASP1/LCP2/BANK1/PHPT1/CARD11/PELI1/OAS1/CMKLR1/LILRA2/CD36/NAGK/MAPKAPK2/NMI/IFIH1/SLC15A2/DENND1B/TNF/RIGI/RSAD2/S100A9/INPP5D/LCK/GBP5/ZAP70/OAS3/STING1/CD28/COLEC12/STAP1/PDE4D/RPS3/ZC3H12A/FCER1G/CD79A/FYN/GPLD1/C3/DUSP22/IFI35/S100A14/TMEM126A/BTN3A3/MICB/TLR7/MYD88/DDX60",92
"GO:0045619","BP","GO:0045619","regulation of lymphocyte differentiation","50/1956","215/18888",0.232558139534884,2.24568412041661,6.24355432815532,3.00909108675963e-08,3.2826954800187e-06,2.58910878303255e-06,"MMP14/SPI1/RHOH/HLA-G/PRDM1/ARID1B/PTPRC/NCKAP1L/FGL2/NFKBIZ/PTPN6/SASH3/ID2/CD74/BTK/SOCS1/TGFBR2/INHBA/CD83/EGR3/IRF1/HLA-DRB1/SOX4/SYK/DUSP10/BCL6/FOXJ1/RUNX3/NLRP3/JUNB/BATF/SMAD7/XBP1/CARD11/LAG3/RASGRP1/SFRP1/INPP5D/ZAP70/CD86/CD28/TNFSF9/LEF1/CCR2/LOXL3/ZC3H12A/IKZF3/ITPKB/IL15RA/HLA-DRA",50
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","38/1956","143/18888",0.265734265734266,2.56604744948303,6.38913402446061,3.29793128752489e-08,3.42753628709106e-06,2.70334679506114e-06,"MEF2C/PTPRC/NCKAP1L/AIF1/HES1/SASH3/HLA-A/PPP3CA/IL1B/CD74/CD209/IGF1/BTK/VAV3/TGFBR2/GPR183/SYK/CDKN1A/BCL6/SELENOK/RASAL3/CARD11/PELI1/CD24/TNFSF13B/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/CCR2/RPS3/CCL5/IL1A/CORO1A/IGF2/HLA-DPA1/MYD88",38
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","54/1956","241/18888",0.224066390041494,2.1636840363516,6.17946530182295,3.31640754310288e-08,3.42753628709106e-06,2.70334679506114e-06,"SPI1/RHOH/DOCK2/NR4A3/PTPRC/AIF1/FGR/PTPN6/CLU/CX3CR1/FES/PLA2G2A/PTGDS/CTSC/CD74/PLSCR1/FOXP1/BTK/ANXA3/TGFBR2/S100A13/TLR2/FN1/PREX1/SYK/ITGB8/SLC11A1/PLA2G4A/RAC2/VAMP8/CD200/MT1G/KCNJ8/DNASE1L3/BATF/LCP2/LILRA2/NMI/RASGRP1/CD84/TNF/C1QA/PIK3CG/RORA/CCR2/STAP1/CCL5/ITGB2/ZC3H12A/THBS1/FCER1G/IFI35/EDN2/MYD88",54
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation","54/1956","241/18888",0.224066390041494,2.1636840363516,6.17946530182295,3.31640754310288e-08,3.42753628709106e-06,2.70334679506114e-06,"HLA-G/MEF2C/PTPRC/NCKAP1L/AIF1/PTPN6/HES1/SASH3/HLA-A/PPP3CA/PLA2G2A/IL1B/CD74/CD209/IGF1/BTK/VAV3/TGFBR2/GPR183/IRF1/HLA-DRB1/SYK/CDKN1A/LGALS9B/BCL6/LGALS9C/RAC2/SELENOK/FOXJ1/RASAL3/CARD11/PELI1/CD24/TNFSF13B/INPP5D/ZAP70/CD86/CD28/HLA-DMB/TNFSF9/CCR2/ARG1/RPS3/CCL5/IKZF3/TNFRSF14/CEBPB/IL1A/CORO1A/IGF2/SFTPD/HLA-DPA1/MYD88/GPNMB",54
"GO:0002399","BP","GO:0002399","MHC class II protein complex assembly","11/1956","16/18888",0.6875,6.6388036809816,7.66919512352966,3.81243659218753e-08,3.80662101094521e-06,3.00233632790647e-06,"HLA-DQA1/HLA-DQB2/HLA-DQA2/HLA-DRB5/HLA-DQB1/HLA-DRB1/B2M/HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DRA",11
"GO:0002503","BP","GO:0002503","peptide antigen assembly with MHC class II protein complex","11/1956","16/18888",0.6875,6.6388036809816,7.66919512352966,3.81243659218753e-08,3.80662101094521e-06,3.00233632790647e-06,"HLA-DQA1/HLA-DQB2/HLA-DQA2/HLA-DRB5/HLA-DQB1/HLA-DRB1/B2M/HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DRA",11
"GO:0001503","BP","GO:0001503","ossification","84/1956","446/18888",0.188340807174888,1.8187020275661,5.94704290791426,3.88867243418946e-08,3.81802821830168e-06,3.01133335517759e-06,"MMP14/COL1A2/MEF2C/EGR2/FGR/GJA1/ATP6V0A4/TENT5A/PPP3CA/CCN2/MMP2/IGF1/P2RX7/IGFBP5/RPL38/ATP2B1/SPP1/CDH11/OSTF1/S1PR1/PTGER4/XYLT1/PTHLH/CDK6/TMT1A/PTGS2/SOX9/ECM1/WNT4/MAP2K6/RUNX3/BMP2/OSR1/NPNT/HGF/TNC/CEBPD/JUNB/TOB1/VCAN/SMAD7/BAMBI/GPM6B/ISG15/GPC3/DLX5/ALOX5/RUNX2/TNF/ITGA11/SFRP1/NAB1/GABBR1/HSPE1/ACTN3/STC1/SOX2/NPPC/LEF1/BMP2K/WNT11/ADGRV1/DNAI3/MMP13/PTH1R/IL6R/RPS15/GDF5/BMPR1B/DHRS3/SNAI1/ACHE/CEBPB/GPLD1/SCUBE3/BMP8A/CTHRC1/DHH/IGF2/ENPP1/THBS3/GLI1/ADRB2/SKI",84
"GO:0002460","BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","75/1956","385/18888",0.194805194805195,1.88112500995937,5.93688455944826,4.96898787953677e-08,4.79873895054936e-06,3.78483390858935e-06,"HLA-G/HLA-F/MEF2C/PTPRC/NCKAP1L/NFKBIZ/PTPN6/SUSD4/CLU/SASH3/HLA-A/C1QB/IL1B/CTSC/CD74/HLA-H/BTK/C4A/KLHL6/HLA-C/P2RX7/MYO1G/HLA-DRB1/SERPING1/C6/BCL6/SLC11A1/PLA2G4A/SEMA4A/HLA-B/C4B/FOXJ1/CSF2RB/IRF7/IL18BP/TLR8/TNFAIP3/NLRP3/JUNB/BATF/IGHM/SOCS3/SMAD7/C1S/FCGR2A/B2M/DENND1B/TNF/RSAD2/TNFSF13B/INPP5D/C1QA/RORA/KDM5D/C1R/BACH2/WAS/CD28/ICAM1/LEF1/CCR2/LOXL3/ARG1/ZC3H12A/IL6R/FCER1G/C3/DUSP22/STX7/BTN3A3/MICB/MYD88/HLA-DRA/EBAG9/MASP2",75
